motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:42:02.463227 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:02.495049 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:02.569004 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:02.633802 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:02.845450 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:02.877444 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:02.909229 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.226676 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.258659 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.290514 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.469859 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.501569 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.575646 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.745755 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.851027 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:42:03.872261 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:42:03.883031 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:42:03.893739 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:42:03.904434 | Relative x,y | (000,-03) | Absolute x,y | (000,-06) | Distance : 6.00
12:42:03.915171 | Relative x,y | (000,-01) | Absolute x,y | (000,-07) | Distance : 7.00
12:42:03.925878 | Relative x,y | (000,-02) | Absolute x,y | (000,-09) | Distance : 9.00
12:42:03.937400 | Relative x,y | (000,-03) | Absolute x,y | (000,-12) | Distance : 12.00
12:42:03.948102 | Relative x,y | (000,-02) | Absolute x,y | (000,-14) | Distance : 14.00
12:42:03.958780 | Relative x,y | (000,-01) | Absolute x,y | (000,-15) | Distance : 15.00
12:42:03.969490 | Relative x,y | (000,-03) | Absolute x,y | (000,-18) | Distance : 18.00
12:42:03.980208 | Relative x,y | (000,-02) | Absolute x,y | (000,-20) | Distance : 20.00
12:42:03.990934 | Relative x,y | (000,-02) | Absolute x,y | (000,-22) | Distance : 22.00
12:42:04.001571 | Relative x,y | (000,-04) | Absolute x,y | (000,-26) | Distance : 26.00
12:42:04.012219 | Relative x,y | (000,-03) | Absolute x,y | (000,-29) | Distance : 29.00
12:42:04.022911 | Relative x,y | (000,-03) | Absolute x,y | (000,-32) | Distance : 32.00
12:42:04.033642 | Relative x,y | (000,-06) | Absolute x,y | (000,-38) | Distance : 38.00
12:42:04.044268 | Relative x,y | (000,-03) | Absolute x,y | (000,-41) | Distance : 41.00
12:42:04.054875 | Relative x,y | (000,-03) | Absolute x,y | (000,-44) | Distance : 44.00
12:42:04.065572 | Relative x,y | (000,-06) | Absolute x,y | (000,-50) | Distance : 50.00
12:42:04.076299 | Relative x,y | (000,-04) | Absolute x,y | (000,-54) | Distance : 54.00
12:42:04.086950 | Relative x,y | (000,-03) | Absolute x,y | (000,-57) | Distance : 57.00
12:42:04.097594 | Relative x,y | (000,-03) | Absolute x,y | (000,-60) | Distance : 60.00
12:42:04.108275 | Relative x,y | (000,-07) | Absolute x,y | (000,-67) | Distance : 67.00
12:42:04.118998 | Relative x,y | (000,-03) | Absolute x,y | (000,-70) | Distance : 70.00
12:42:04.129826 | Relative x,y | (000,-04) | Absolute x,y | (000,-74) | Distance : 74.00
12:42:04.140549 | Relative x,y | (-01,-08) | Absolute x,y | (-01,-82) | Distance : 81.99
12:42:04.151274 | Relative x,y | (000,-04) | Absolute x,y | (-01,-86) | Distance : 85.99
