motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:44:38.761013 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:38.792560 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.037058 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.068776 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.247451 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.353005 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.417933 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.628976 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.703009 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.734755 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:39.852319 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:44:39.863023 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:44:39.873742 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:44:39.884468 | Relative x,y | (000,-03) | Absolute x,y | (000,-06) | Distance : 6.00
12:44:39.895166 | Relative x,y | (000,-01) | Absolute x,y | (000,-07) | Distance : 7.00
12:44:39.905876 | Relative x,y | (000,-01) | Absolute x,y | (000,-08) | Distance : 8.00
12:44:39.916611 | Relative x,y | (000,-03) | Absolute x,y | (000,-11) | Distance : 11.00
12:44:39.927307 | Relative x,y | (000,-02) | Absolute x,y | (000,-13) | Distance : 13.00
12:44:39.938071 | Relative x,y | (000,-02) | Absolute x,y | (000,-15) | Distance : 15.00
12:44:39.948827 | Relative x,y | (000,-03) | Absolute x,y | (000,-18) | Distance : 18.00
12:44:39.959502 | Relative x,y | (000,-02) | Absolute x,y | (000,-20) | Distance : 20.00
12:44:39.970123 | Relative x,y | (000,-02) | Absolute x,y | (000,-22) | Distance : 22.00
12:44:39.980799 | Relative x,y | (000,-02) | Absolute x,y | (000,-24) | Distance : 24.00
12:44:39.991539 | Relative x,y | (000,-04) | Absolute x,y | (000,-28) | Distance : 28.00
12:44:40.002265 | Relative x,y | (-01,-02) | Absolute x,y | (-01,-30) | Distance : 29.98
12:44:40.013019 | Relative x,y | (000,-02) | Absolute x,y | (-01,-32) | Distance : 31.98
12:44:40.023748 | Relative x,y | (000,-05) | Absolute x,y | (-01,-37) | Distance : 36.99
12:44:40.034472 | Relative x,y | (000,-03) | Absolute x,y | (-01,-40) | Distance : 39.99
12:44:40.045247 | Relative x,y | (000,-03) | Absolute x,y | (-01,-43) | Distance : 42.99
12:44:40.055980 | Relative x,y | (000,-07) | Absolute x,y | (-01,-50) | Distance : 49.99
12:44:40.066691 | Relative x,y | (000,-03) | Absolute x,y | (-01,-53) | Distance : 52.99
12:44:40.077694 | Relative x,y | (000,-03) | Absolute x,y | (-01,-56) | Distance : 55.99
12:44:40.088396 | Relative x,y | (000,-08) | Absolute x,y | (-01,-64) | Distance : 63.99
12:44:40.099052 | Relative x,y | (000,-03) | Absolute x,y | (-01,-67) | Distance : 66.99
12:44:40.109669 | Relative x,y | (000,-04) | Absolute x,y | (-01,-71) | Distance : 70.99
12:44:40.120379 | Relative x,y | (000,-08) | Absolute x,y | (-01,-79) | Distance : 78.99
12:44:40.131101 | Relative x,y | (000,-04) | Absolute x,y | (-01,-83) | Distance : 82.99
12:44:40.141825 | Relative x,y | (000,-04) | Absolute x,y | (-01,-87) | Distance : 86.99
12:44:40.152576 | Relative x,y | (000,-08) | Absolute x,y | (-01,-95) | Distance : 94.99
12:44:40.163310 | Relative x,y | (000,-04) | Absolute x,y | (-01,-99) | Distance : 98.99
12:44:40.174065 | Relative x,y | (000,-04) | Absolute x,y | (-01,-103) | Distance : 103.00
12:44:40.184774 | Relative x,y | (000,-09) | Absolute x,y | (-01,-112) | Distance : 112.00
12:44:40.195482 | Relative x,y | (000,-04) | Absolute x,y | (-01,-116) | Distance : 116.00
12:44:40.206200 | Relative x,y | (001,-04) | Absolute x,y | (000,-120) | Distance : 120.00
12:44:40.216908 | Relative x,y | (000,-08) | Absolute x,y | (000,-128) | Distance : 128.00
12:44:40.227585 | Relative x,y | (000,-04) | Absolute x,y | (000,-132) | Distance : 132.00
12:44:40.238333 | Relative x,y | (000,-04) | Absolute x,y | (000,-136) | Distance : 136.00
12:44:40.249036 | Relative x,y | (000,-05) | Absolute x,y | (000,-141) | Distance : 141.00
12:44:40.259911 | Relative x,y | (000,-10) | Absolute x,y | (000,-151) | Distance : 151.00
12:44:40.270617 | Relative x,y | (000,-04) | Absolute x,y | (000,-155) | Distance : 155.00
12:44:40.281310 | Relative x,y | (000,-04) | Absolute x,y | (000,-159) | Distance : 159.00
12:44:40.292009 | Relative x,y | (000,-08) | Absolute x,y | (000,-167) | Distance : 167.00
12:44:40.302667 | Relative x,y | (000,-04) | Absolute x,y | (000,-171) | Distance : 171.00
12:44:40.313363 | Relative x,y | (000,-05) | Absolute x,y | (000,-176) | Distance : 176.00
12:44:40.324106 | Relative x,y | (000,-09) | Absolute x,y | (000,-185) | Distance : 185.00
12:44:40.334867 | Relative x,y | (000,-05) | Absolute x,y | (000,-190) | Distance : 190.00
12:44:40.345542 | Relative x,y | (000,-04) | Absolute x,y | (000,-194) | Distance : 194.00
12:44:40.356160 | Relative x,y | (000,-09) | Absolute x,y | (000,-203) | Distance : 203.00
12:44:40.366809 | Relative x,y | (000,-04) | Absolute x,y | (000,-207) | Distance : 207.00
12:44:40.377503 | Relative x,y | (000,-04) | Absolute x,y | (000,-211) | Distance : 211.00
12:44:40.388227 | Relative x,y | (000,-10) | Absolute x,y | (000,-221) | Distance : 221.00
12:44:40.398918 | Relative x,y | (000,-05) | Absolute x,y | (000,-226) | Distance : 226.00
12:44:40.409634 | Relative x,y | (-01,-05) | Absolute x,y | (-01,-231) | Distance : 231.00
12:44:40.420334 | Relative x,y | (000,-08) | Absolute x,y | (-01,-239) | Distance : 239.00
12:44:40.431075 | Relative x,y | (000,-04) | Absolute x,y | (-01,-243) | Distance : 243.00
12:44:40.441810 | Relative x,y | (000,-04) | Absolute x,y | (-01,-247) | Distance : 247.00
12:44:40.452618 | Relative x,y | (000,-08) | Absolute x,y | (-01,-255) | Distance : 255.00
12:44:40.463319 | Relative x,y | (000,-05) | Absolute x,y | (-01,-260) | Distance : 260.00
12:44:40.474011 | Relative x,y | (000,-05) | Absolute x,y | (-01,-265) | Distance : 265.00
12:44:40.484675 | Relative x,y | (000,-09) | Absolute x,y | (-01,-274) | Distance : 274.00
12:44:40.496829 | Relative x,y | (000,-04) | Absolute x,y | (-01,-278) | Distance : 278.00
12:44:40.507583 | Relative x,y | (000,-04) | Absolute x,y | (-01,-282) | Distance : 282.00
12:44:40.518294 | Relative x,y | (-01,-08) | Absolute x,y | (-02,-290) | Distance : 289.99
12:44:40.528931 | Relative x,y | (000,-04) | Absolute x,y | (-02,-294) | Distance : 293.99
12:44:40.539629 | Relative x,y | (000,-05) | Absolute x,y | (-02,-299) | Distance : 298.99
12:44:40.550492 | Relative x,y | (000,-09) | Absolute x,y | (-02,-308) | Distance : 307.99
12:44:40.561190 | Relative x,y | (000,-05) | Absolute x,y | (-02,-313) | Distance : 312.99
12:44:40.571885 | Relative x,y | (000,-05) | Absolute x,y | (-02,-318) | Distance : 317.99
12:44:40.582519 | Relative x,y | (-01,-09) | Absolute x,y | (-03,-327) | Distance : 326.99
12:44:40.593067 | Relative x,y | (-01,-04) | Absolute x,y | (-04,-331) | Distance : 330.98
12:44:40.603633 | Relative x,y | (000,-05) | Absolute x,y | (-04,-336) | Distance : 335.98
12:44:40.614230 | Relative x,y | (000,-04) | Absolute x,y | (-04,-340) | Distance : 339.98
12:44:40.625066 | Relative x,y | (000,-10) | Absolute x,y | (-04,-350) | Distance : 349.98
12:44:40.635786 | Relative x,y | (000,-04) | Absolute x,y | (-04,-354) | Distance : 353.98
12:44:40.646581 | Relative x,y | (-01,-04) | Absolute x,y | (-05,-358) | Distance : 357.97
12:44:40.657222 | Relative x,y | (000,-08) | Absolute x,y | (-05,-366) | Distance : 365.97
12:44:40.667753 | Relative x,y | (-01,-04) | Absolute x,y | (-06,-370) | Distance : 369.95
