motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:47:31.031655 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:47:31.433444 | Relative x,y | (001,000) | Absolute x,y | (001,000) | Distance : 1.00
12:47:31.456753 | Relative x,y | (003,000) | Absolute x,y | (004,000) | Distance : 4.00
12:47:31.467446 | Relative x,y | (002,000) | Absolute x,y | (006,000) | Distance : 6.00
12:47:31.478099 | Relative x,y | (001,000) | Absolute x,y | (007,000) | Distance : 7.00
12:47:31.488743 | Relative x,y | (002,000) | Absolute x,y | (009,000) | Distance : 9.00
12:47:31.499420 | Relative x,y | (004,000) | Absolute x,y | (013,000) | Distance : 13.00
12:47:31.510081 | Relative x,y | (002,000) | Absolute x,y | (015,000) | Distance : 15.00
12:47:31.520724 | Relative x,y | (002,000) | Absolute x,y | (017,000) | Distance : 17.00
12:47:31.531367 | Relative x,y | (005,000) | Absolute x,y | (022,000) | Distance : 22.00
12:47:31.542076 | Relative x,y | (002,000) | Absolute x,y | (024,000) | Distance : 24.00
12:47:31.552759 | Relative x,y | (003,000) | Absolute x,y | (027,000) | Distance : 27.00
12:47:31.563376 | Relative x,y | (006,000) | Absolute x,y | (033,000) | Distance : 33.00
12:47:31.573993 | Relative x,y | (003,-01) | Absolute x,y | (036,-01) | Distance : 35.99
12:47:31.584693 | Relative x,y | (003,000) | Absolute x,y | (039,-01) | Distance : 38.99
12:47:31.595388 | Relative x,y | (008,-02) | Absolute x,y | (047,-03) | Distance : 46.90
12:47:31.606109 | Relative x,y | (004,000) | Absolute x,y | (051,-03) | Distance : 50.91
12:47:31.616872 | Relative x,y | (004,-01) | Absolute x,y | (055,-04) | Distance : 54.85
12:47:31.627570 | Relative x,y | (008,000) | Absolute x,y | (063,-04) | Distance : 62.87
12:47:31.638205 | Relative x,y | (004,000) | Absolute x,y | (067,-04) | Distance : 66.88
12:47:31.648875 | Relative x,y | (004,000) | Absolute x,y | (071,-04) | Distance : 70.89
12:47:31.659600 | Relative x,y | (010,-01) | Absolute x,y | (081,-05) | Distance : 80.85
12:47:31.670384 | Relative x,y | (005,000) | Absolute x,y | (086,-05) | Distance : 85.85
12:47:31.681123 | Relative x,y | (006,-01) | Absolute x,y | (092,-06) | Distance : 91.80
12:47:31.693391 | Relative x,y | (011,-01) | Absolute x,y | (103,-07) | Distance : 102.76
12:47:31.704111 | Relative x,y | (006,-01) | Absolute x,y | (109,-08) | Distance : 108.71
12:47:31.714833 | Relative x,y | (006,000) | Absolute x,y | (115,-08) | Distance : 114.72
12:47:31.725568 | Relative x,y | (012,-01) | Absolute x,y | (127,-09) | Distance : 126.68
12:47:31.736245 | Relative x,y | (006,000) | Absolute x,y | (133,-09) | Distance : 132.70
12:47:31.746907 | Relative x,y | (005,000) | Absolute x,y | (138,-09) | Distance : 137.71
12:47:31.757596 | Relative x,y | (012,-02) | Absolute x,y | (150,-11) | Distance : 149.60
12:47:31.768325 | Relative x,y | (006,000) | Absolute x,y | (156,-11) | Distance : 155.61
12:47:31.779040 | Relative x,y | (007,-01) | Absolute x,y | (163,-12) | Distance : 162.56
12:47:31.789685 | Relative x,y | (013,-02) | Absolute x,y | (176,-14) | Distance : 175.44
12:47:31.800384 | Relative x,y | (007,000) | Absolute x,y | (183,-14) | Distance : 182.46
12:47:31.811130 | Relative x,y | (006,-01) | Absolute x,y | (189,-15) | Distance : 188.40
12:47:31.821794 | Relative x,y | (013,-01) | Absolute x,y | (202,-16) | Distance : 201.37
12:47:31.832396 | Relative x,y | (007,000) | Absolute x,y | (209,-16) | Distance : 208.39
12:47:31.842933 | Relative x,y | (006,000) | Absolute x,y | (215,-16) | Distance : 214.40
12:47:31.853544 | Relative x,y | (006,-01) | Absolute x,y | (221,-17) | Distance : 220.35
12:47:31.864239 | Relative x,y | (014,000) | Absolute x,y | (235,-17) | Distance : 234.38
12:47:31.874974 | Relative x,y | (007,000) | Absolute x,y | (242,-17) | Distance : 241.40
12:47:31.885705 | Relative x,y | (007,000) | Absolute x,y | (249,-17) | Distance : 248.42
12:47:31.896397 | Relative x,y | (013,000) | Absolute x,y | (262,-17) | Distance : 261.45
12:47:31.907112 | Relative x,y | (006,000) | Absolute x,y | (268,-17) | Distance : 267.46
12:47:31.917754 | Relative x,y | (006,000) | Absolute x,y | (274,-17) | Distance : 273.47
12:47:31.928427 | Relative x,y | (013,000) | Absolute x,y | (287,-17) | Distance : 286.50
12:47:31.939161 | Relative x,y | (006,000) | Absolute x,y | (293,-17) | Distance : 292.51
12:47:31.949861 | Relative x,y | (007,000) | Absolute x,y | (300,-17) | Distance : 299.52
12:47:31.960583 | Relative x,y | (014,000) | Absolute x,y | (314,-17) | Distance : 313.54
12:47:31.971294 | Relative x,y | (006,-01) | Absolute x,y | (320,-18) | Distance : 319.49
12:47:31.982030 | Relative x,y | (006,000) | Absolute x,y | (326,-18) | Distance : 325.50
12:47:31.992780 | Relative x,y | (013,-01) | Absolute x,y | (339,-19) | Distance : 338.47
12:47:32.003490 | Relative x,y | (006,000) | Absolute x,y | (345,-19) | Distance : 344.48
12:47:32.014259 | Relative x,y | (007,000) | Absolute x,y | (352,-19) | Distance : 351.49
12:47:32.024953 | Relative x,y | (005,000) | Absolute x,y | (357,-19) | Distance : 356.49
12:47:32.035658 | Relative x,y | (012,-01) | Absolute x,y | (369,-20) | Distance : 368.46
12:47:32.046407 | Relative x,y | (006,000) | Absolute x,y | (375,-20) | Distance : 374.47
12:47:32.057120 | Relative x,y | (007,-01) | Absolute x,y | (382,-21) | Distance : 381.42
12:47:32.067752 | Relative x,y | (014,-01) | Absolute x,y | (396,-22) | Distance : 395.39
12:47:32.078338 | Relative x,y | (007,-01) | Absolute x,y | (403,-23) | Distance : 402.34
12:47:32.088910 | Relative x,y | (006,000) | Absolute x,y | (409,-23) | Distance : 408.35
12:47:32.099454 | Relative x,y | (013,-02) | Absolute x,y | (422,-25) | Distance : 421.26
12:47:32.109989 | Relative x,y | (007,000) | Absolute x,y | (429,-25) | Distance : 428.27
12:47:32.120513 | Relative x,y | (007,000) | Absolute x,y | (436,-25) | Distance : 435.28
12:47:32.132237 | Relative x,y | (013,-02) | Absolute x,y | (449,-27) | Distance : 448.19
12:47:32.142923 | Relative x,y | (007,000) | Absolute x,y | (456,-27) | Distance : 455.20
12:47:32.154211 | Relative x,y | (006,000) | Absolute x,y | (462,-27) | Distance : 461.21
12:47:32.164937 | Relative x,y | (012,000) | Absolute x,y | (474,-27) | Distance : 473.23
12:47:32.175662 | Relative x,y | (007,000) | Absolute x,y | (481,-27) | Distance : 480.24
12:47:32.186387 | Relative x,y | (007,-01) | Absolute x,y | (488,-28) | Distance : 487.20
12:47:32.197127 | Relative x,y | (013,000) | Absolute x,y | (501,-28) | Distance : 500.22
