motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:07:59.793272 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:01.887521 | Relative x,y | (015,000) | Absolute x,y | (286,000) | Distance : 286.00
12:08:01.898183 | Relative x,y | (009,000) | Absolute x,y | (295,000) | Distance : 295.00
12:08:01.908864 | Relative x,y | (007,000) | Absolute x,y | (302,000) | Distance : 302.00
12:08:01.919567 | Relative x,y | (008,-01) | Absolute x,y | (310,-01) | Distance : 310.00
12:08:01.930349 | Relative x,y | (015,000) | Absolute x,y | (325,-01) | Distance : 325.00
12:08:01.940962 | Relative x,y | (008,000) | Absolute x,y | (333,-01) | Distance : 333.00
12:08:01.951503 | Relative x,y | (008,000) | Absolute x,y | (341,-01) | Distance : 341.00
12:08:01.962031 | Relative x,y | (016,000) | Absolute x,y | (357,-01) | Distance : 357.00
12:08:01.972556 | Relative x,y | (008,-01) | Absolute x,y | (365,-02) | Distance : 364.99
12:08:01.983084 | Relative x,y | (008,000) | Absolute x,y | (373,-02) | Distance : 372.99
12:08:01.993664 | Relative x,y | (015,000) | Absolute x,y | (388,-02) | Distance : 387.99
12:08:02.004326 | Relative x,y | (008,001) | Absolute x,y | (396,-01) | Distance : 396.00
12:08:02.015011 | Relative x,y | (007,001) | Absolute x,y | (403,000) | Distance : 403.00
12:08:02.025754 | Relative x,y | (016,000) | Absolute x,y | (419,000) | Distance : 419.00
12:08:02.036572 | Relative x,y | (007,000) | Absolute x,y | (426,000) | Distance : 426.00
12:08:02.047252 | Relative x,y | (000,000) | Absolute x,y | (426,000) | Distance : 426.00
12:08:02.057796 | Relative x,y | (015,000) | Absolute x,y | (441,000) | Distance : 441.00
12:08:02.068412 | Relative x,y | (008,000) | Absolute x,y | (449,000) | Distance : 449.00
12:08:02.079098 | Relative x,y | (008,000) | Absolute x,y | (457,000) | Distance : 457.00
12:08:02.089781 | Relative x,y | (008,000) | Absolute x,y | (465,000) | Distance : 465.00
12:08:02.100487 | Relative x,y | (016,001) | Absolute x,y | (481,001) | Distance : 481.00
12:08:02.111178 | Relative x,y | (008,000) | Absolute x,y | (489,001) | Distance : 489.00
12:08:02.121922 | Relative x,y | (008,000) | Absolute x,y | (497,001) | Distance : 497.00
12:08:02.132608 | Relative x,y | (015,001) | Absolute x,y | (512,002) | Distance : 512.00
12:08:02.143319 | Relative x,y | (007,000) | Absolute x,y | (519,002) | Distance : 519.00
12:08:02.155616 | Relative x,y | (016,001) | Absolute x,y | (535,003) | Distance : 534.99
12:08:02.166370 | Relative x,y | (007,001) | Absolute x,y | (542,004) | Distance : 541.99
12:08:02.177063 | Relative x,y | (009,000) | Absolute x,y | (551,004) | Distance : 550.99
12:08:02.187746 | Relative x,y | (015,000) | Absolute x,y | (566,004) | Distance : 565.99
12:08:02.198449 | Relative x,y | (008,000) | Absolute x,y | (574,004) | Distance : 573.99
12:08:02.209140 | Relative x,y | (007,000) | Absolute x,y | (581,004) | Distance : 580.99
12:08:02.219828 | Relative x,y | (008,000) | Absolute x,y | (589,004) | Distance : 588.99
12:08:02.230371 | Relative x,y | (015,001) | Absolute x,y | (604,005) | Distance : 603.98
12:08:02.240953 | Relative x,y | (008,000) | Absolute x,y | (612,005) | Distance : 611.98
12:08:02.251620 | Relative x,y | (008,000) | Absolute x,y | (620,005) | Distance : 619.98
12:08:02.262373 | Relative x,y | (015,000) | Absolute x,y | (635,005) | Distance : 634.98
12:08:02.273108 | Relative x,y | (007,000) | Absolute x,y | (642,005) | Distance : 641.98
12:08:02.283776 | Relative x,y | (008,000) | Absolute x,y | (650,005) | Distance : 649.98
12:08:02.294506 | Relative x,y | (015,000) | Absolute x,y | (665,005) | Distance : 664.98
12:08:02.305223 | Relative x,y | (008,000) | Absolute x,y | (673,005) | Distance : 672.98
12:08:02.315824 | Relative x,y | (008,000) | Absolute x,y | (681,005) | Distance : 680.98
12:08:02.326397 | Relative x,y | (016,000) | Absolute x,y | (697,005) | Distance : 696.98
12:08:02.337028 | Relative x,y | (007,000) | Absolute x,y | (704,005) | Distance : 703.98
12:08:02.347918 | Relative x,y | (007,000) | Absolute x,y | (711,005) | Distance : 710.98
12:08:02.358637 | Relative x,y | (015,000) | Absolute x,y | (726,005) | Distance : 725.98
12:08:02.370622 | Relative x,y | (008,000) | Absolute x,y | (734,005) | Distance : 733.98
12:08:02.381279 | Relative x,y | (008,000) | Absolute x,y | (742,005) | Distance : 741.98
12:08:02.391952 | Relative x,y | (015,000) | Absolute x,y | (757,005) | Distance : 756.98
12:08:02.402645 | Relative x,y | (008,000) | Absolute x,y | (765,005) | Distance : 764.98
12:08:02.413344 | Relative x,y | (008,000) | Absolute x,y | (773,005) | Distance : 772.98
12:08:02.424107 | Relative x,y | (016,001) | Absolute x,y | (789,006) | Distance : 788.98
12:08:02.434755 | Relative x,y | (007,001) | Absolute x,y | (796,007) | Distance : 795.97
12:08:02.445371 | Relative x,y | (008,000) | Absolute x,y | (804,007) | Distance : 803.97
12:08:02.456034 | Relative x,y | (016,002) | Absolute x,y | (820,009) | Distance : 819.95
12:08:02.466881 | Relative x,y | (008,000) | Absolute x,y | (828,009) | Distance : 827.95
12:08:02.477667 | Relative x,y | (007,000) | Absolute x,y | (835,009) | Distance : 834.95
12:08:02.488306 | Relative x,y | (015,000) | Absolute x,y | (850,009) | Distance : 849.95
12:08:02.498868 | Relative x,y | (007,001) | Absolute x,y | (857,010) | Distance : 856.94
12:08:02.509398 | Relative x,y | (008,000) | Absolute x,y | (865,010) | Distance : 864.94
12:08:02.519924 | Relative x,y | (008,000) | Absolute x,y | (873,010) | Distance : 872.94
12:08:02.530459 | Relative x,y | (015,000) | Absolute x,y | (888,010) | Distance : 887.94
12:08:02.541022 | Relative x,y | (008,000) | Absolute x,y | (896,010) | Distance : 895.94
12:08:02.551551 | Relative x,y | (007,000) | Absolute x,y | (903,010) | Distance : 902.94
12:08:02.562074 | Relative x,y | (015,000) | Absolute x,y | (918,010) | Distance : 917.95
12:08:02.572622 | Relative x,y | (008,000) | Absolute x,y | (926,010) | Distance : 925.95
12:08:02.583311 | Relative x,y | (007,000) | Absolute x,y | (933,010) | Distance : 932.95
12:08:02.594044 | Relative x,y | (016,001) | Absolute x,y | (949,011) | Distance : 948.94
12:08:02.605126 | Relative x,y | (009,001) | Absolute x,y | (958,012) | Distance : 957.92
12:08:02.616040 | Relative x,y | (007,000) | Absolute x,y | (965,012) | Distance : 964.93
12:08:02.626799 | Relative x,y | (015,000) | Absolute x,y | (980,012) | Distance : 979.93
12:08:02.637495 | Relative x,y | (006,000) | Absolute x,y | (986,012) | Distance : 985.93
12:08:02.648384 | Relative x,y | (007,000) | Absolute x,y | (993,012) | Distance : 992.93
12:08:02.659053 | Relative x,y | (015,-01) | Absolute x,y | (1008,011) | Distance : 1007.94
12:08:02.669722 | Relative x,y | (007,000) | Absolute x,y | (1015,011) | Distance : 1014.94
12:08:02.680400 | Relative x,y | (008,000) | Absolute x,y | (1023,011) | Distance : 1022.94
12:08:02.691183 | Relative x,y | (016,000) | Absolute x,y | (1039,011) | Distance : 1038.94
12:08:02.702006 | Relative x,y | (008,000) | Absolute x,y | (1047,011) | Distance : 1046.94
12:08:02.712646 | Relative x,y | (000,000) | Absolute x,y | (1047,011) | Distance : 1046.94
12:08:02.723268 | Relative x,y | (015,000) | Absolute x,y | (1062,011) | Distance : 1061.94
12:08:02.733956 | Relative x,y | (008,000) | Absolute x,y | (1070,011) | Distance : 1069.94
12:08:02.744597 | Relative x,y | (008,000) | Absolute x,y | (1078,011) | Distance : 1077.94
12:08:02.755338 | Relative x,y | (007,000) | Absolute x,y | (1085,011) | Distance : 1084.94
12:08:02.766020 | Relative x,y | (015,000) | Absolute x,y | (1100,011) | Distance : 1099.94
12:08:02.776607 | Relative x,y | (008,000) | Absolute x,y | (1108,011) | Distance : 1107.95
12:08:02.787186 | Relative x,y | (007,000) | Absolute x,y | (1115,011) | Distance : 1114.95
12:08:02.797818 | Relative x,y | (016,000) | Absolute x,y | (1131,011) | Distance : 1130.95
12:08:02.808522 | Relative x,y | (008,001) | Absolute x,y | (1139,012) | Distance : 1138.94
12:08:02.819254 | Relative x,y | (008,000) | Absolute x,y | (1147,012) | Distance : 1146.94
12:08:02.831289 | Relative x,y | (015,000) | Absolute x,y | (1162,012) | Distance : 1161.94
12:08:02.842304 | Relative x,y | (007,000) | Absolute x,y | (1169,012) | Distance : 1168.94
12:08:02.852854 | Relative x,y | (008,001) | Absolute x,y | (1177,013) | Distance : 1176.93
12:08:02.863482 | Relative x,y | (015,002) | Absolute x,y | (1192,015) | Distance : 1191.91
12:08:02.874190 | Relative x,y | (008,000) | Absolute x,y | (1200,015) | Distance : 1199.91
12:08:02.884904 | Relative x,y | (008,001) | Absolute x,y | (1208,016) | Distance : 1207.89
12:08:02.895579 | Relative x,y | (016,000) | Absolute x,y | (1224,016) | Distance : 1223.90
12:08:02.906247 | Relative x,y | (007,000) | Absolute x,y | (1231,016) | Distance : 1230.90
12:08:02.916917 | Relative x,y | (008,000) | Absolute x,y | (1239,016) | Distance : 1238.90
12:08:02.927638 | Relative x,y | (015,000) | Absolute x,y | (1254,016) | Distance : 1253.90
12:08:02.938349 | Relative x,y | (007,001) | Absolute x,y | (1261,017) | Distance : 1260.89
12:08:02.948929 | Relative x,y | (008,000) | Absolute x,y | (1269,017) | Distance : 1268.89
12:08:02.959458 | Relative x,y | (016,000) | Absolute x,y | (1285,017) | Distance : 1284.89
12:08:02.970030 | Relative x,y | (008,000) | Absolute x,y | (1293,017) | Distance : 1292.89
12:08:02.980699 | Relative x,y | (007,000) | Absolute x,y | (1300,017) | Distance : 1299.89
12:08:02.991400 | Relative x,y | (015,000) | Absolute x,y | (1315,017) | Distance : 1314.89
12:08:03.002103 | Relative x,y | (007,000) | Absolute x,y | (1322,017) | Distance : 1321.89
12:08:03.012716 | Relative x,y | (007,000) | Absolute x,y | (1329,017) | Distance : 1328.89
12:08:03.023268 | Relative x,y | (016,000) | Absolute x,y | (1345,017) | Distance : 1344.89
12:08:03.033881 | Relative x,y | (008,000) | Absolute x,y | (1353,017) | Distance : 1352.89
12:08:03.044600 | Relative x,y | (008,000) | Absolute x,y | (1361,017) | Distance : 1360.89
12:08:03.055321 | Relative x,y | (007,000) | Absolute x,y | (1368,017) | Distance : 1367.89
12:08:03.067357 | Relative x,y | (016,-01) | Absolute x,y | (1384,016) | Distance : 1383.91
12:08:03.077997 | Relative x,y | (008,000) | Absolute x,y | (1392,016) | Distance : 1391.91
12:08:03.089333 | Relative x,y | (015,000) | Absolute x,y | (1407,016) | Distance : 1406.91
12:08:03.100074 | Relative x,y | (008,000) | Absolute x,y | (1415,016) | Distance : 1414.91
12:08:03.110763 | Relative x,y | (007,000) | Absolute x,y | (1422,016) | Distance : 1421.91
12:08:03.121398 | Relative x,y | (015,-01) | Absolute x,y | (1437,015) | Distance : 1436.92
12:08:03.132046 | Relative x,y | (008,000) | Absolute x,y | (1445,015) | Distance : 1444.92
12:08:03.142759 | Relative x,y | (007,001) | Absolute x,y | (1452,016) | Distance : 1451.91
12:08:03.153359 | Relative x,y | (015,001) | Absolute x,y | (1467,017) | Distance : 1466.90
12:08:03.163899 | Relative x,y | (008,000) | Absolute x,y | (1475,017) | Distance : 1474.90
12:08:03.174433 | Relative x,y | (008,000) | Absolute x,y | (1483,017) | Distance : 1482.90
12:08:03.184970 | Relative x,y | (008,000) | Absolute x,y | (1491,017) | Distance : 1490.90
12:08:03.195558 | Relative x,y | (015,000) | Absolute x,y | (1506,017) | Distance : 1505.90
12:08:03.206131 | Relative x,y | (007,000) | Absolute x,y | (1513,017) | Distance : 1512.90
12:08:03.216660 | Relative x,y | (007,001) | Absolute x,y | (1520,018) | Distance : 1519.89
12:08:03.227250 | Relative x,y | (016,001) | Absolute x,y | (1536,019) | Distance : 1535.88
12:08:03.237940 | Relative x,y | (008,000) | Absolute x,y | (1544,019) | Distance : 1543.88
12:08:03.248642 | Relative x,y | (008,001) | Absolute x,y | (1552,020) | Distance : 1551.87
12:08:03.259309 | Relative x,y | (014,000) | Absolute x,y | (1566,020) | Distance : 1565.87
12:08:03.269994 | Relative x,y | (007,000) | Absolute x,y | (1573,020) | Distance : 1572.87
12:08:03.280704 | Relative x,y | (007,001) | Absolute x,y | (1580,021) | Distance : 1579.86
12:08:03.291694 | Relative x,y | (014,000) | Absolute x,y | (1594,021) | Distance : 1593.86
12:08:03.302595 | Relative x,y | (008,000) | Absolute x,y | (1602,021) | Distance : 1601.86
12:08:03.313278 | Relative x,y | (008,000) | Absolute x,y | (1610,021) | Distance : 1609.86
12:08:03.323994 | Relative x,y | (016,000) | Absolute x,y | (1626,021) | Distance : 1625.86
12:08:03.334698 | Relative x,y | (008,-01) | Absolute x,y | (1634,020) | Distance : 1633.88
12:08:03.345425 | Relative x,y | (007,-01) | Absolute x,y | (1641,019) | Distance : 1640.89
12:08:03.356322 | Relative x,y | (013,000) | Absolute x,y | (1654,019) | Distance : 1653.89
12:08:03.367044 | Relative x,y | (007,000) | Absolute x,y | (1661,019) | Distance : 1660.89
12:08:03.379369 | Relative x,y | (008,000) | Absolute x,y | (1669,019) | Distance : 1668.89
12:08:03.390068 | Relative x,y | (015,-02) | Absolute x,y | (1684,017) | Distance : 1683.91
12:08:03.400753 | Relative x,y | (008,000) | Absolute x,y | (1692,017) | Distance : 1691.91
12:08:03.411370 | Relative x,y | (007,-01) | Absolute x,y | (1699,016) | Distance : 1698.92
12:08:03.422002 | Relative x,y | (014,000) | Absolute x,y | (1713,016) | Distance : 1712.93
12:08:03.432698 | Relative x,y | (007,000) | Absolute x,y | (1720,016) | Distance : 1719.93
12:08:03.443425 | Relative x,y | (000,000) | Absolute x,y | (1720,016) | Distance : 1719.93
12:08:03.454151 | Relative x,y | (015,000) | Absolute x,y | (1735,016) | Distance : 1734.93
12:08:03.464766 | Relative x,y | (008,000) | Absolute x,y | (1743,016) | Distance : 1742.93
12:08:03.475378 | Relative x,y | (012,000) | Absolute x,y | (1755,016) | Distance : 1754.93
12:08:03.486080 | Relative x,y | (007,000) | Absolute x,y | (1762,016) | Distance : 1761.93
12:08:03.496770 | Relative x,y | (014,001) | Absolute x,y | (1776,017) | Distance : 1775.92
12:08:03.507445 | Relative x,y | (008,001) | Absolute x,y | (1784,018) | Distance : 1783.91
12:08:03.518121 | Relative x,y | (008,001) | Absolute x,y | (1792,019) | Distance : 1791.90
12:08:03.528807 | Relative x,y | (016,000) | Absolute x,y | (1808,019) | Distance : 1807.90
12:08:03.539468 | Relative x,y | (007,000) | Absolute x,y | (1815,019) | Distance : 1814.90
12:08:03.550144 | Relative x,y | (008,001) | Absolute x,y | (1823,020) | Distance : 1822.89
12:08:03.560851 | Relative x,y | (015,000) | Absolute x,y | (1838,020) | Distance : 1837.89
12:08:03.571555 | Relative x,y | (008,000) | Absolute x,y | (1846,020) | Distance : 1845.89
12:08:03.582223 | Relative x,y | (008,000) | Absolute x,y | (1854,020) | Distance : 1853.89
12:08:03.592905 | Relative x,y | (015,001) | Absolute x,y | (1869,021) | Distance : 1868.88
12:08:03.603574 | Relative x,y | (008,001) | Absolute x,y | (1877,022) | Distance : 1876.87
12:08:03.614252 | Relative x,y | (007,001) | Absolute x,y | (1884,023) | Distance : 1883.86
12:08:03.624932 | Relative x,y | (015,000) | Absolute x,y | (1899,023) | Distance : 1898.86
12:08:03.635627 | Relative x,y | (008,000) | Absolute x,y | (1907,023) | Distance : 1906.86
12:08:03.646368 | Relative x,y | (007,000) | Absolute x,y | (1914,023) | Distance : 1913.86
12:08:03.657041 | Relative x,y | (015,002) | Absolute x,y | (1929,025) | Distance : 1928.84
12:08:03.667646 | Relative x,y | (008,000) | Absolute x,y | (1937,025) | Distance : 1936.84
12:08:03.678318 | Relative x,y | (008,000) | Absolute x,y | (1945,025) | Distance : 1944.84
12:08:03.689053 | Relative x,y | (016,000) | Absolute x,y | (1961,025) | Distance : 1960.84
12:08:03.699769 | Relative x,y | (008,000) | Absolute x,y | (1969,025) | Distance : 1968.84
12:08:03.711837 | Relative x,y | (008,000) | Absolute x,y | (1977,025) | Distance : 1976.84
12:08:03.722396 | Relative x,y | (015,000) | Absolute x,y | (1992,025) | Distance : 1991.84
12:08:03.732969 | Relative x,y | (007,000) | Absolute x,y | (1999,025) | Distance : 1998.84
12:08:03.743618 | Relative x,y | (008,000) | Absolute x,y | (2007,025) | Distance : 2006.84
12:08:03.754573 | Relative x,y | (016,000) | Absolute x,y | (2023,025) | Distance : 2022.85
12:08:03.765288 | Relative x,y | (008,000) | Absolute x,y | (2031,025) | Distance : 2030.85
12:08:03.775990 | Relative x,y | (007,000) | Absolute x,y | (2038,025) | Distance : 2037.85
12:08:03.786595 | Relative x,y | (016,000) | Absolute x,y | (2054,025) | Distance : 2053.85
12:08:03.797158 | Relative x,y | (008,001) | Absolute x,y | (2062,026) | Distance : 2061.84
12:08:03.807733 | Relative x,y | (007,000) | Absolute x,y | (2069,026) | Distance : 2068.84
12:08:03.818294 | Relative x,y | (008,000) | Absolute x,y | (2077,026) | Distance : 2076.84
12:08:03.828819 | Relative x,y | (014,000) | Absolute x,y | (2091,026) | Distance : 2090.84
12:08:03.839365 | Relative x,y | (006,000) | Absolute x,y | (2097,026) | Distance : 2096.84
12:08:03.849938 | Relative x,y | (005,000) | Absolute x,y | (2102,026) | Distance : 2101.84
12:08:03.860480 | Relative x,y | (009,000) | Absolute x,y | (2111,026) | Distance : 2110.84
12:08:03.871058 | Relative x,y | (004,001) | Absolute x,y | (2115,027) | Distance : 2114.83
12:08:03.881705 | Relative x,y | (004,000) | Absolute x,y | (2119,027) | Distance : 2118.83
12:08:03.892397 | Relative x,y | (006,000) | Absolute x,y | (2125,027) | Distance : 2124.83
12:08:03.903096 | Relative x,y | (003,000) | Absolute x,y | (2128,027) | Distance : 2127.83
12:08:03.913786 | Relative x,y | (002,000) | Absolute x,y | (2130,027) | Distance : 2129.83
12:08:03.924524 | Relative x,y | (003,-01) | Absolute x,y | (2133,026) | Distance : 2132.84
12:08:03.935226 | Relative x,y | (001,000) | Absolute x,y | (2134,026) | Distance : 2133.84
12:08:03.945965 | Relative x,y | (002,000) | Absolute x,y | (2136,026) | Distance : 2135.84
12:08:03.956633 | Relative x,y | (001,000) | Absolute x,y | (2137,026) | Distance : 2136.84
12:08:03.979197 | Relative x,y | (001,000) | Absolute x,y | (2138,026) | Distance : 2137.84
12:08:03.989945 | Relative x,y | (001,000) | Absolute x,y | (2139,026) | Distance : 2138.84
12:08:04.000599 | Relative x,y | (001,000) | Absolute x,y | (2140,026) | Distance : 2139.84
12:08:04.043205 | Relative x,y | (000,000) | Absolute x,y | (2140,026) | Distance : 2139.84
12:08:04.085551 | Relative x,y | (001,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:04.327604 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:04.392788 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:04.424508 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:04.498287 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:04.668514 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:04.984528 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:05.187794 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:05.357880 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
12:08:05.463422 | Relative x,y | (000,000) | Absolute x,y | (2141,026) | Distance : 2140.84
