motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:07:38.776575 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:07:39.019583 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:07:39.230592 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:07:39.547008 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:07:39.612051 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:07:39.822970 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:07:39.907447 | Relative x,y | (001,000) | Absolute x,y | (001,000) | Distance : 1.00
12:07:39.918137 | Relative x,y | (001,000) | Absolute x,y | (002,000) | Distance : 2.00
12:07:39.928820 | Relative x,y | (001,000) | Absolute x,y | (003,000) | Distance : 3.00
12:07:39.939528 | Relative x,y | (002,000) | Absolute x,y | (005,000) | Distance : 5.00
12:07:39.950260 | Relative x,y | (002,000) | Absolute x,y | (007,000) | Distance : 7.00
12:07:39.960939 | Relative x,y | (003,-01) | Absolute x,y | (010,-01) | Distance : 9.95
12:07:39.971613 | Relative x,y | (006,-01) | Absolute x,y | (016,-02) | Distance : 15.87
12:07:39.983835 | Relative x,y | (002,000) | Absolute x,y | (018,-02) | Distance : 17.89
12:07:39.994639 | Relative x,y | (003,000) | Absolute x,y | (021,-02) | Distance : 20.90
12:07:40.005270 | Relative x,y | (007,-01) | Absolute x,y | (028,-03) | Distance : 27.84
12:07:40.015893 | Relative x,y | (004,000) | Absolute x,y | (032,-03) | Distance : 31.86
12:07:40.026575 | Relative x,y | (004,000) | Absolute x,y | (036,-03) | Distance : 35.87
12:07:40.037296 | Relative x,y | (008,000) | Absolute x,y | (044,-03) | Distance : 43.90
12:07:40.048037 | Relative x,y | (004,000) | Absolute x,y | (048,-03) | Distance : 47.91
12:07:40.058748 | Relative x,y | (004,-01) | Absolute x,y | (052,-04) | Distance : 51.85
12:07:40.069477 | Relative x,y | (010,000) | Absolute x,y | (062,-04) | Distance : 61.87
12:07:40.080211 | Relative x,y | (005,000) | Absolute x,y | (067,-04) | Distance : 66.88
12:07:40.090872 | Relative x,y | (000,000) | Absolute x,y | (067,-04) | Distance : 66.88
12:07:40.101496 | Relative x,y | (011,000) | Absolute x,y | (078,-04) | Distance : 77.90
12:07:40.112074 | Relative x,y | (005,000) | Absolute x,y | (083,-04) | Distance : 82.90
12:07:40.122722 | Relative x,y | (006,000) | Absolute x,y | (089,-04) | Distance : 88.91
12:07:40.133403 | Relative x,y | (007,-01) | Absolute x,y | (096,-05) | Distance : 95.87
12:07:40.144159 | Relative x,y | (012,000) | Absolute x,y | (108,-05) | Distance : 107.88
12:07:40.154868 | Relative x,y | (007,-01) | Absolute x,y | (115,-06) | Distance : 114.84
12:07:40.165556 | Relative x,y | (007,000) | Absolute x,y | (122,-06) | Distance : 121.85
12:07:40.176219 | Relative x,y | (014,000) | Absolute x,y | (136,-06) | Distance : 135.87
12:07:40.186897 | Relative x,y | (008,000) | Absolute x,y | (144,-06) | Distance : 143.87
12:07:40.197585 | Relative x,y | (009,000) | Absolute x,y | (153,-06) | Distance : 152.88
12:07:40.208275 | Relative x,y | (016,000) | Absolute x,y | (169,-06) | Distance : 168.89
12:07:40.218943 | Relative x,y | (007,000) | Absolute x,y | (176,-06) | Distance : 175.90
12:07:40.229617 | Relative x,y | (008,000) | Absolute x,y | (184,-06) | Distance : 183.90
12:07:40.240282 | Relative x,y | (015,000) | Absolute x,y | (199,-06) | Distance : 198.91
12:07:40.250963 | Relative x,y | (007,001) | Absolute x,y | (206,-05) | Distance : 205.94
12:07:40.262902 | Relative x,y | (008,000) | Absolute x,y | (214,-05) | Distance : 213.94
12:07:40.273591 | Relative x,y | (016,001) | Absolute x,y | (230,-04) | Distance : 229.97
12:07:40.284272 | Relative x,y | (008,000) | Absolute x,y | (238,-04) | Distance : 237.97
12:07:40.294989 | Relative x,y | (008,000) | Absolute x,y | (246,-04) | Distance : 245.97
12:07:40.305676 | Relative x,y | (015,001) | Absolute x,y | (261,-03) | Distance : 260.98
12:07:40.316287 | Relative x,y | (007,000) | Absolute x,y | (268,-03) | Distance : 267.98
12:07:40.326854 | Relative x,y | (008,001) | Absolute x,y | (276,-02) | Distance : 275.99
12:07:40.337433 | Relative x,y | (016,000) | Absolute x,y | (292,-02) | Distance : 291.99
12:07:40.348092 | Relative x,y | (008,000) | Absolute x,y | (300,-02) | Distance : 299.99
12:07:40.358778 | Relative x,y | (008,000) | Absolute x,y | (308,-02) | Distance : 307.99
12:07:40.369471 | Relative x,y | (015,000) | Absolute x,y | (323,-02) | Distance : 322.99
12:07:40.380168 | Relative x,y | (008,000) | Absolute x,y | (331,-02) | Distance : 330.99
12:07:40.390798 | Relative x,y | (012,000) | Absolute x,y | (343,-02) | Distance : 342.99
12:07:40.401374 | Relative x,y | (015,001) | Absolute x,y | (358,-01) | Distance : 358.00
12:07:40.411923 | Relative x,y | (009,001) | Absolute x,y | (367,000) | Distance : 367.00
12:07:40.422597 | Relative x,y | (007,000) | Absolute x,y | (374,000) | Distance : 374.00
12:07:40.433294 | Relative x,y | (009,000) | Absolute x,y | (383,000) | Distance : 383.00
12:07:40.443994 | Relative x,y | (015,000) | Absolute x,y | (398,000) | Distance : 398.00
12:07:40.454693 | Relative x,y | (008,000) | Absolute x,y | (406,000) | Distance : 406.00
12:07:40.465352 | Relative x,y | (007,000) | Absolute x,y | (413,000) | Distance : 413.00
12:07:40.477802 | Relative x,y | (017,000) | Absolute x,y | (430,000) | Distance : 430.00
12:07:40.488608 | Relative x,y | (008,000) | Absolute x,y | (438,000) | Distance : 438.00
12:07:40.499295 | Relative x,y | (016,000) | Absolute x,y | (454,000) | Distance : 454.00
12:07:40.509982 | Relative x,y | (007,000) | Absolute x,y | (461,000) | Distance : 461.00
12:07:40.520665 | Relative x,y | (007,000) | Absolute x,y | (468,000) | Distance : 468.00
12:07:40.531353 | Relative x,y | (015,000) | Absolute x,y | (483,000) | Distance : 483.00
12:07:40.542072 | Relative x,y | (007,000) | Absolute x,y | (490,000) | Distance : 490.00
12:07:40.552753 | Relative x,y | (008,000) | Absolute x,y | (498,000) | Distance : 498.00
12:07:40.563424 | Relative x,y | (016,000) | Absolute x,y | (514,000) | Distance : 514.00
12:07:40.574092 | Relative x,y | (008,000) | Absolute x,y | (522,000) | Distance : 522.00
12:07:40.584797 | Relative x,y | (008,001) | Absolute x,y | (530,001) | Distance : 530.00
12:07:40.595529 | Relative x,y | (008,000) | Absolute x,y | (538,001) | Distance : 538.00
12:07:40.606190 | Relative x,y | (016,001) | Absolute x,y | (554,002) | Distance : 554.00
12:07:40.616843 | Relative x,y | (008,001) | Absolute x,y | (562,003) | Distance : 561.99
12:07:40.627520 | Relative x,y | (008,000) | Absolute x,y | (570,003) | Distance : 569.99
12:07:40.638224 | Relative x,y | (015,000) | Absolute x,y | (585,003) | Distance : 584.99
12:07:40.648890 | Relative x,y | (008,000) | Absolute x,y | (593,003) | Distance : 592.99
12:07:40.659551 | Relative x,y | (008,000) | Absolute x,y | (601,003) | Distance : 600.99
12:07:40.670209 | Relative x,y | (015,000) | Absolute x,y | (616,003) | Distance : 615.99
12:07:40.680956 | Relative x,y | (008,001) | Absolute x,y | (624,004) | Distance : 623.99
12:07:40.691738 | Relative x,y | (007,000) | Absolute x,y | (631,004) | Distance : 630.99
12:07:40.702517 | Relative x,y | (016,000) | Absolute x,y | (647,004) | Distance : 646.99
12:07:40.713206 | Relative x,y | (008,000) | Absolute x,y | (655,004) | Distance : 654.99
12:07:40.725537 | Relative x,y | (008,001) | Absolute x,y | (663,005) | Distance : 662.98
12:07:40.736254 | Relative x,y | (015,001) | Absolute x,y | (678,006) | Distance : 677.97
12:07:40.746943 | Relative x,y | (008,000) | Absolute x,y | (686,006) | Distance : 685.97
12:07:40.757663 | Relative x,y | (007,000) | Absolute x,y | (693,006) | Distance : 692.97
12:07:40.768377 | Relative x,y | (015,001) | Absolute x,y | (708,007) | Distance : 707.97
12:07:40.779056 | Relative x,y | (008,000) | Absolute x,y | (716,007) | Distance : 715.97
12:07:40.789706 | Relative x,y | (008,000) | Absolute x,y | (724,007) | Distance : 723.97
12:07:40.800427 | Relative x,y | (016,000) | Absolute x,y | (740,007) | Distance : 739.97
12:07:40.811110 | Relative x,y | (007,000) | Absolute x,y | (747,007) | Distance : 746.97
12:07:40.821963 | Relative x,y | (008,000) | Absolute x,y | (755,007) | Distance : 754.97
12:07:40.832607 | Relative x,y | (015,000) | Absolute x,y | (770,007) | Distance : 769.97
12:07:40.843259 | Relative x,y | (008,000) | Absolute x,y | (778,007) | Distance : 777.97
12:07:40.854015 | Relative x,y | (007,000) | Absolute x,y | (785,007) | Distance : 784.97
12:07:40.864728 | Relative x,y | (016,000) | Absolute x,y | (801,007) | Distance : 800.97
12:07:40.875328 | Relative x,y | (008,000) | Absolute x,y | (809,007) | Distance : 808.97
12:07:40.885873 | Relative x,y | (000,000) | Absolute x,y | (809,007) | Distance : 808.97
12:07:40.896458 | Relative x,y | (016,000) | Absolute x,y | (825,007) | Distance : 824.97
12:07:40.907117 | Relative x,y | (008,000) | Absolute x,y | (833,007) | Distance : 832.97
12:07:40.917806 | Relative x,y | (007,000) | Absolute x,y | (840,007) | Distance : 839.97
12:07:40.928549 | Relative x,y | (009,000) | Absolute x,y | (849,007) | Distance : 848.97
12:07:40.939233 | Relative x,y | (015,000) | Absolute x,y | (864,007) | Distance : 863.97
12:07:40.949875 | Relative x,y | (008,001) | Absolute x,y | (872,008) | Distance : 871.96
12:07:40.960591 | Relative x,y | (008,000) | Absolute x,y | (880,008) | Distance : 879.96
12:07:40.971283 | Relative x,y | (016,002) | Absolute x,y | (896,010) | Distance : 895.94
12:07:40.981952 | Relative x,y | (008,000) | Absolute x,y | (904,010) | Distance : 903.94
12:07:40.992694 | Relative x,y | (008,000) | Absolute x,y | (912,010) | Distance : 911.95
12:07:41.003392 | Relative x,y | (014,001) | Absolute x,y | (926,011) | Distance : 925.93
12:07:41.014010 | Relative x,y | (008,000) | Absolute x,y | (934,011) | Distance : 933.94
12:07:41.024622 | Relative x,y | (007,000) | Absolute x,y | (941,011) | Distance : 940.94
12:07:41.035303 | Relative x,y | (014,000) | Absolute x,y | (955,011) | Distance : 954.94
12:07:41.045982 | Relative x,y | (008,001) | Absolute x,y | (963,012) | Distance : 962.93
12:07:41.056685 | Relative x,y | (008,000) | Absolute x,y | (971,012) | Distance : 970.93
12:07:41.067305 | Relative x,y | (015,001) | Absolute x,y | (986,013) | Distance : 985.91
12:07:41.077934 | Relative x,y | (007,000) | Absolute x,y | (993,013) | Distance : 992.91
12:07:41.088588 | Relative x,y | (000,000) | Absolute x,y | (993,013) | Distance : 992.91
12:07:41.099254 | Relative x,y | (015,001) | Absolute x,y | (1008,014) | Distance : 1007.90
12:07:41.110004 | Relative x,y | (008,000) | Absolute x,y | (1016,014) | Distance : 1015.90
12:07:41.120698 | Relative x,y | (008,000) | Absolute x,y | (1024,014) | Distance : 1023.90
12:07:41.131393 | Relative x,y | (016,000) | Absolute x,y | (1040,014) | Distance : 1039.91
12:07:41.142095 | Relative x,y | (007,000) | Absolute x,y | (1047,014) | Distance : 1046.91
12:07:41.152781 | Relative x,y | (007,000) | Absolute x,y | (1054,014) | Distance : 1053.91
12:07:41.163478 | Relative x,y | (007,000) | Absolute x,y | (1061,014) | Distance : 1060.91
12:07:41.174170 | Relative x,y | (015,000) | Absolute x,y | (1076,014) | Distance : 1075.91
12:07:41.184854 | Relative x,y | (007,000) | Absolute x,y | (1083,014) | Distance : 1082.91
12:07:41.195542 | Relative x,y | (008,000) | Absolute x,y | (1091,014) | Distance : 1090.91
12:07:41.206278 | Relative x,y | (015,000) | Absolute x,y | (1106,014) | Distance : 1105.91
12:07:41.216971 | Relative x,y | (008,-01) | Absolute x,y | (1114,013) | Distance : 1113.92
12:07:41.227593 | Relative x,y | (008,000) | Absolute x,y | (1122,013) | Distance : 1121.92
12:07:41.238159 | Relative x,y | (015,000) | Absolute x,y | (1137,013) | Distance : 1136.93
12:07:41.248724 | Relative x,y | (009,000) | Absolute x,y | (1146,013) | Distance : 1145.93
12:07:41.259383 | Relative x,y | (007,001) | Absolute x,y | (1153,014) | Distance : 1152.92
12:07:41.270080 | Relative x,y | (016,000) | Absolute x,y | (1169,014) | Distance : 1168.92
12:07:41.280771 | Relative x,y | (007,000) | Absolute x,y | (1176,014) | Distance : 1175.92
12:07:41.291474 | Relative x,y | (008,000) | Absolute x,y | (1184,014) | Distance : 1183.92
12:07:41.302081 | Relative x,y | (015,001) | Absolute x,y | (1199,015) | Distance : 1198.91
12:07:41.312630 | Relative x,y | (007,001) | Absolute x,y | (1206,016) | Distance : 1205.89
12:07:41.323205 | Relative x,y | (008,000) | Absolute x,y | (1214,016) | Distance : 1213.89
12:07:41.333785 | Relative x,y | (008,001) | Absolute x,y | (1222,017) | Distance : 1221.88
12:07:41.344335 | Relative x,y | (016,001) | Absolute x,y | (1238,018) | Distance : 1237.87
