motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:06:12.129764 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:06:13.573917 | Relative x,y | (008,000) | Absolute x,y | (876,020) | Distance : 875.77
12:06:13.584469 | Relative x,y | (008,000) | Absolute x,y | (884,020) | Distance : 883.77
12:06:13.595121 | Relative x,y | (015,000) | Absolute x,y | (899,020) | Distance : 898.78
12:06:13.605802 | Relative x,y | (008,000) | Absolute x,y | (907,020) | Distance : 906.78
12:06:13.616537 | Relative x,y | (007,000) | Absolute x,y | (914,020) | Distance : 913.78
12:06:13.627244 | Relative x,y | (015,001) | Absolute x,y | (929,021) | Distance : 928.76
12:06:13.638074 | Relative x,y | (008,000) | Absolute x,y | (937,021) | Distance : 936.76
12:06:13.648759 | Relative x,y | (008,000) | Absolute x,y | (945,021) | Distance : 944.77
12:06:13.659507 | Relative x,y | (016,001) | Absolute x,y | (961,022) | Distance : 960.75
12:06:13.670235 | Relative x,y | (007,000) | Absolute x,y | (968,022) | Distance : 967.75
12:06:13.680932 | Relative x,y | (008,000) | Absolute x,y | (976,022) | Distance : 975.75
12:06:13.691587 | Relative x,y | (015,002) | Absolute x,y | (991,024) | Distance : 990.71
12:06:13.702250 | Relative x,y | (008,000) | Absolute x,y | (999,024) | Distance : 998.71
12:06:13.712934 | Relative x,y | (008,001) | Absolute x,y | (1007,025) | Distance : 1006.69
12:06:13.723627 | Relative x,y | (015,001) | Absolute x,y | (1022,026) | Distance : 1021.67
12:06:13.734371 | Relative x,y | (008,000) | Absolute x,y | (1030,026) | Distance : 1029.67
12:06:13.745018 | Relative x,y | (008,000) | Absolute x,y | (1038,026) | Distance : 1037.67
12:06:13.755683 | Relative x,y | (015,000) | Absolute x,y | (1053,026) | Distance : 1052.68
12:06:13.766396 | Relative x,y | (008,000) | Absolute x,y | (1061,026) | Distance : 1060.68
12:06:13.776998 | Relative x,y | (008,001) | Absolute x,y | (1069,027) | Distance : 1068.66
12:06:13.787577 | Relative x,y | (007,000) | Absolute x,y | (1076,027) | Distance : 1075.66
12:06:13.798236 | Relative x,y | (016,000) | Absolute x,y | (1092,027) | Distance : 1091.67
12:06:13.808936 | Relative x,y | (007,000) | Absolute x,y | (1099,027) | Distance : 1098.67
12:06:13.819660 | Relative x,y | (008,000) | Absolute x,y | (1107,027) | Distance : 1106.67
12:06:13.830453 | Relative x,y | (015,000) | Absolute x,y | (1122,027) | Distance : 1121.68
12:06:13.841123 | Relative x,y | (007,000) | Absolute x,y | (1129,027) | Distance : 1128.68
12:06:13.851716 | Relative x,y | (009,000) | Absolute x,y | (1138,027) | Distance : 1137.68
12:06:13.862371 | Relative x,y | (016,000) | Absolute x,y | (1154,027) | Distance : 1153.68
12:06:13.873065 | Relative x,y | (007,000) | Absolute x,y | (1161,027) | Distance : 1160.69
12:06:13.885449 | Relative x,y | (008,000) | Absolute x,y | (1169,027) | Distance : 1168.69
12:06:13.896922 | Relative x,y | (015,000) | Absolute x,y | (1184,027) | Distance : 1183.69
12:06:13.907502 | Relative x,y | (007,000) | Absolute x,y | (1191,027) | Distance : 1190.69
12:06:13.918060 | Relative x,y | (016,000) | Absolute x,y | (1207,027) | Distance : 1206.70
12:06:13.928687 | Relative x,y | (008,000) | Absolute x,y | (1215,027) | Distance : 1214.70
12:06:13.939343 | Relative x,y | (007,000) | Absolute x,y | (1222,027) | Distance : 1221.70
12:06:13.950008 | Relative x,y | (008,000) | Absolute x,y | (1230,027) | Distance : 1229.70
12:06:13.960695 | Relative x,y | (016,000) | Absolute x,y | (1246,027) | Distance : 1245.71
12:06:13.971431 | Relative x,y | (008,000) | Absolute x,y | (1254,027) | Distance : 1253.71
12:06:13.982044 | Relative x,y | (008,001) | Absolute x,y | (1262,028) | Distance : 1261.69
12:06:13.992605 | Relative x,y | (014,001) | Absolute x,y | (1276,029) | Distance : 1275.67
12:06:14.003148 | Relative x,y | (008,000) | Absolute x,y | (1284,029) | Distance : 1283.67
12:06:14.013693 | Relative x,y | (007,000) | Absolute x,y | (1291,029) | Distance : 1290.67
12:06:14.024319 | Relative x,y | (015,001) | Absolute x,y | (1306,030) | Distance : 1305.66
12:06:14.035002 | Relative x,y | (007,000) | Absolute x,y | (1313,030) | Distance : 1312.66
12:06:14.045674 | Relative x,y | (007,001) | Absolute x,y | (1320,031) | Distance : 1319.64
12:06:14.056383 | Relative x,y | (014,001) | Absolute x,y | (1334,032) | Distance : 1333.62
12:06:14.067108 | Relative x,y | (008,001) | Absolute x,y | (1342,033) | Distance : 1341.59
12:06:14.077770 | Relative x,y | (008,000) | Absolute x,y | (1350,033) | Distance : 1349.60
12:06:14.090065 | Relative x,y | (015,001) | Absolute x,y | (1365,034) | Distance : 1364.58
12:06:14.100786 | Relative x,y | (008,000) | Absolute x,y | (1373,034) | Distance : 1372.58
12:06:14.111484 | Relative x,y | (007,000) | Absolute x,y | (1380,034) | Distance : 1379.58
12:06:14.122177 | Relative x,y | (015,000) | Absolute x,y | (1395,034) | Distance : 1394.59
12:06:14.132843 | Relative x,y | (008,000) | Absolute x,y | (1403,034) | Distance : 1402.59
12:06:14.143523 | Relative x,y | (008,000) | Absolute x,y | (1411,034) | Distance : 1410.59
12:06:14.154198 | Relative x,y | (016,000) | Absolute x,y | (1427,034) | Distance : 1426.59
12:06:14.164883 | Relative x,y | (008,000) | Absolute x,y | (1435,034) | Distance : 1434.60
12:06:14.175826 | Relative x,y | (007,000) | Absolute x,y | (1442,034) | Distance : 1441.60
12:06:14.186479 | Relative x,y | (015,000) | Absolute x,y | (1457,034) | Distance : 1456.60
12:06:14.197163 | Relative x,y | (007,000) | Absolute x,y | (1464,034) | Distance : 1463.61
12:06:14.207886 | Relative x,y | (008,001) | Absolute x,y | (1472,035) | Distance : 1471.58
12:06:14.218621 | Relative x,y | (015,000) | Absolute x,y | (1487,035) | Distance : 1486.59
12:06:14.229283 | Relative x,y | (008,000) | Absolute x,y | (1495,035) | Distance : 1494.59
12:06:14.240076 | Relative x,y | (008,-01) | Absolute x,y | (1503,034) | Distance : 1502.62
12:06:14.250733 | Relative x,y | (007,-01) | Absolute x,y | (1510,033) | Distance : 1509.64
12:06:14.261420 | Relative x,y | (015,000) | Absolute x,y | (1525,033) | Distance : 1524.64
12:06:14.272156 | Relative x,y | (008,000) | Absolute x,y | (1533,033) | Distance : 1532.64
12:06:14.282816 | Relative x,y | (007,000) | Absolute x,y | (1540,033) | Distance : 1539.65
12:06:14.293428 | Relative x,y | (015,000) | Absolute x,y | (1555,033) | Distance : 1554.65
12:06:14.304097 | Relative x,y | (007,000) | Absolute x,y | (1562,033) | Distance : 1561.65
12:06:14.314796 | Relative x,y | (007,000) | Absolute x,y | (1569,033) | Distance : 1568.65
12:06:14.327069 | Relative x,y | (014,-01) | Absolute x,y | (1583,032) | Distance : 1582.68
12:06:14.337974 | Relative x,y | (007,-01) | Absolute x,y | (1590,031) | Distance : 1589.70
12:06:14.348540 | Relative x,y | (014,-01) | Absolute x,y | (1604,030) | Distance : 1603.72
12:06:14.359069 | Relative x,y | (007,000) | Absolute x,y | (1611,030) | Distance : 1610.72
12:06:14.369596 | Relative x,y | (008,000) | Absolute x,y | (1619,030) | Distance : 1618.72
12:06:14.380132 | Relative x,y | (007,000) | Absolute x,y | (1626,030) | Distance : 1625.72
12:06:14.390656 | Relative x,y | (016,000) | Absolute x,y | (1642,030) | Distance : 1641.73
12:06:14.401191 | Relative x,y | (007,000) | Absolute x,y | (1649,030) | Distance : 1648.73
12:06:14.411735 | Relative x,y | (008,000) | Absolute x,y | (1657,030) | Distance : 1656.73
12:06:14.422374 | Relative x,y | (014,000) | Absolute x,y | (1671,030) | Distance : 1670.73
12:06:14.433242 | Relative x,y | (008,000) | Absolute x,y | (1679,030) | Distance : 1678.73
12:06:14.443912 | Relative x,y | (007,000) | Absolute x,y | (1686,030) | Distance : 1685.73
12:06:14.454609 | Relative x,y | (016,-01) | Absolute x,y | (1702,029) | Distance : 1701.75
12:06:14.465307 | Relative x,y | (008,000) | Absolute x,y | (1710,029) | Distance : 1709.75
12:06:14.476018 | Relative x,y | (007,000) | Absolute x,y | (1717,029) | Distance : 1716.76
12:06:14.486688 | Relative x,y | (015,000) | Absolute x,y | (1732,029) | Distance : 1731.76
12:06:14.497458 | Relative x,y | (008,000) | Absolute x,y | (1740,029) | Distance : 1739.76
12:06:14.508155 | Relative x,y | (008,000) | Absolute x,y | (1748,029) | Distance : 1747.76
12:06:14.518815 | Relative x,y | (016,-01) | Absolute x,y | (1764,028) | Distance : 1763.78
12:06:14.529481 | Relative x,y | (008,000) | Absolute x,y | (1772,028) | Distance : 1771.78
12:06:14.540180 | Relative x,y | (007,-01) | Absolute x,y | (1779,027) | Distance : 1778.80
12:06:14.550889 | Relative x,y | (008,000) | Absolute x,y | (1787,027) | Distance : 1786.80
12:06:14.561563 | Relative x,y | (015,000) | Absolute x,y | (1802,027) | Distance : 1801.80
12:06:14.572278 | Relative x,y | (008,-01) | Absolute x,y | (1810,026) | Distance : 1809.81
12:06:14.582989 | Relative x,y | (008,-01) | Absolute x,y | (1818,025) | Distance : 1817.83
12:06:14.593636 | Relative x,y | (015,-01) | Absolute x,y | (1833,024) | Distance : 1832.84
12:06:14.604217 | Relative x,y | (008,000) | Absolute x,y | (1841,024) | Distance : 1840.84
12:06:14.614761 | Relative x,y | (007,000) | Absolute x,y | (1848,024) | Distance : 1847.84
12:06:14.625298 | Relative x,y | (016,000) | Absolute x,y | (1864,024) | Distance : 1863.85
12:06:14.635915 | Relative x,y | (008,000) | Absolute x,y | (1872,024) | Distance : 1871.85
12:06:14.646588 | Relative x,y | (007,001) | Absolute x,y | (1879,025) | Distance : 1878.83
12:06:14.657285 | Relative x,y | (016,000) | Absolute x,y | (1895,025) | Distance : 1894.84
12:06:14.667999 | Relative x,y | (007,000) | Absolute x,y | (1902,025) | Distance : 1901.84
12:06:14.678652 | Relative x,y | (008,000) | Absolute x,y | (1910,025) | Distance : 1909.84
12:06:14.689260 | Relative x,y | (015,000) | Absolute x,y | (1925,025) | Distance : 1924.84
12:06:14.699948 | Relative x,y | (008,000) | Absolute x,y | (1933,025) | Distance : 1932.84
12:06:14.710685 | Relative x,y | (007,001) | Absolute x,y | (1940,026) | Distance : 1939.83
12:06:14.721378 | Relative x,y | (009,000) | Absolute x,y | (1949,026) | Distance : 1948.83
12:06:14.732086 | Relative x,y | (015,000) | Absolute x,y | (1964,026) | Distance : 1963.83
12:06:14.742822 | Relative x,y | (008,-01) | Absolute x,y | (1972,025) | Distance : 1971.84
12:06:14.753503 | Relative x,y | (008,000) | Absolute x,y | (1980,025) | Distance : 1979.84
12:06:14.764267 | Relative x,y | (015,000) | Absolute x,y | (1995,025) | Distance : 1994.84
12:06:14.775018 | Relative x,y | (008,001) | Absolute x,y | (2003,026) | Distance : 2002.83
12:06:14.785715 | Relative x,y | (007,000) | Absolute x,y | (2010,026) | Distance : 2009.83
12:06:14.798001 | Relative x,y | (016,000) | Absolute x,y | (2026,026) | Distance : 2025.83
12:06:14.809479 | Relative x,y | (008,000) | Absolute x,y | (2034,026) | Distance : 2033.83
12:06:14.820189 | Relative x,y | (015,-01) | Absolute x,y | (2049,025) | Distance : 2048.85
12:06:14.830819 | Relative x,y | (008,-01) | Absolute x,y | (2057,024) | Distance : 2056.86
12:06:14.841476 | Relative x,y | (008,-01) | Absolute x,y | (2065,023) | Distance : 2064.87
12:06:14.852186 | Relative x,y | (013,000) | Absolute x,y | (2078,023) | Distance : 2077.87
12:06:14.862911 | Relative x,y | (007,000) | Absolute x,y | (2085,023) | Distance : 2084.87
12:06:14.873533 | Relative x,y | (006,-01) | Absolute x,y | (2091,022) | Distance : 2090.88
12:06:14.884157 | Relative x,y | (005,-01) | Absolute x,y | (2096,021) | Distance : 2095.89
12:06:14.894840 | Relative x,y | (010,-01) | Absolute x,y | (2106,020) | Distance : 2105.91
12:06:14.905539 | Relative x,y | (004,-01) | Absolute x,y | (2110,019) | Distance : 2109.91
12:06:14.916160 | Relative x,y | (004,000) | Absolute x,y | (2114,019) | Distance : 2113.91
12:06:14.926715 | Relative x,y | (005,000) | Absolute x,y | (2119,019) | Distance : 2118.91
12:06:14.937312 | Relative x,y | (002,000) | Absolute x,y | (2121,019) | Distance : 2120.91
12:06:14.947992 | Relative x,y | (002,000) | Absolute x,y | (2123,019) | Distance : 2122.91
12:06:14.958702 | Relative x,y | (004,000) | Absolute x,y | (2127,019) | Distance : 2126.92
12:06:14.969456 | Relative x,y | (002,000) | Absolute x,y | (2129,019) | Distance : 2128.92
12:06:14.980150 | Relative x,y | (001,000) | Absolute x,y | (2130,019) | Distance : 2129.92
12:06:14.990837 | Relative x,y | (002,-01) | Absolute x,y | (2132,018) | Distance : 2131.92
12:06:15.001517 | Relative x,y | (001,000) | Absolute x,y | (2133,018) | Distance : 2132.92
12:06:15.064957 | Relative x,y | (001,000) | Absolute x,y | (2134,018) | Distance : 2133.92
12:06:15.087801 | Relative x,y | (001,000) | Absolute x,y | (2135,018) | Distance : 2134.92
12:06:15.182440 | Relative x,y | (000,000) | Absolute x,y | (2135,018) | Distance : 2134.92
12:06:15.266906 | Relative x,y | (000,-01) | Absolute x,y | (2135,017) | Distance : 2134.93
12:06:15.288090 | Relative x,y | (000,000) | Absolute x,y | (2135,017) | Distance : 2134.93
12:06:16.188675 | Relative x,y | (000,000) | Absolute x,y | (2135,017) | Distance : 2134.93
