motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:00:58.092120 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:58.189393 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:58.505626 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:58.716430 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:58.821929 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:58.899266 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:00:58.910238 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:00:58.920910 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:00:58.931604 | Relative x,y | (000,-06) | Absolute x,y | (000,-09) | Distance : 9.00
12:00:58.942331 | Relative x,y | (000,-04) | Absolute x,y | (000,-13) | Distance : 13.00
12:00:58.953074 | Relative x,y | (000,-04) | Absolute x,y | (000,-17) | Distance : 17.00
12:00:58.963694 | Relative x,y | (000,-10) | Absolute x,y | (000,-27) | Distance : 27.00
12:00:58.974281 | Relative x,y | (000,-06) | Absolute x,y | (000,-33) | Distance : 33.00
12:00:58.984874 | Relative x,y | (000,-06) | Absolute x,y | (000,-39) | Distance : 39.00
12:00:58.995536 | Relative x,y | (000,-11) | Absolute x,y | (000,-50) | Distance : 50.00
12:00:59.006221 | Relative x,y | (000,-07) | Absolute x,y | (000,-57) | Distance : 57.00
12:00:59.016936 | Relative x,y | (000,-06) | Absolute x,y | (000,-63) | Distance : 63.00
12:00:59.027647 | Relative x,y | (001,-16) | Absolute x,y | (001,-79) | Distance : 78.99
12:00:59.038409 | Relative x,y | (000,-08) | Absolute x,y | (001,-87) | Distance : 86.99
12:00:59.049125 | Relative x,y | (000,-09) | Absolute x,y | (001,-96) | Distance : 95.99
12:00:59.059788 | Relative x,y | (000,-16) | Absolute x,y | (001,-112) | Distance : 112.00
12:00:59.070585 | Relative x,y | (000,-09) | Absolute x,y | (001,-121) | Distance : 121.00
12:00:59.081426 | Relative x,y | (000,-09) | Absolute x,y | (001,-130) | Distance : 130.00
12:00:59.092107 | Relative x,y | (000,-09) | Absolute x,y | (001,-139) | Distance : 139.00
12:00:59.102811 | Relative x,y | (001,-19) | Absolute x,y | (002,-158) | Distance : 157.99
12:00:59.113547 | Relative x,y | (000,-09) | Absolute x,y | (002,-167) | Distance : 166.99
12:00:59.124255 | Relative x,y | (000,-10) | Absolute x,y | (002,-177) | Distance : 176.99
12:00:59.135943 | Relative x,y | (000,-19) | Absolute x,y | (002,-196) | Distance : 195.99
12:00:59.146643 | Relative x,y | (000,-10) | Absolute x,y | (002,-206) | Distance : 205.99
12:00:59.157333 | Relative x,y | (000,-21) | Absolute x,y | (002,-227) | Distance : 226.99
12:00:59.167950 | Relative x,y | (000,-10) | Absolute x,y | (002,-237) | Distance : 236.99
12:00:59.178553 | Relative x,y | (000,-11) | Absolute x,y | (002,-248) | Distance : 247.99
12:00:59.189222 | Relative x,y | (000,-11) | Absolute x,y | (002,-259) | Distance : 258.99
12:00:59.199910 | Relative x,y | (000,-19) | Absolute x,y | (002,-278) | Distance : 277.99
12:00:59.210638 | Relative x,y | (000,-10) | Absolute x,y | (002,-288) | Distance : 287.99
12:00:59.221279 | Relative x,y | (000,-10) | Absolute x,y | (002,-298) | Distance : 297.99
12:00:59.231894 | Relative x,y | (000,-20) | Absolute x,y | (002,-318) | Distance : 317.99
12:00:59.242617 | Relative x,y | (001,-10) | Absolute x,y | (003,-328) | Distance : 327.99
12:00:59.253308 | Relative x,y | (000,-10) | Absolute x,y | (003,-338) | Distance : 337.99
12:00:59.264018 | Relative x,y | (001,-22) | Absolute x,y | (004,-360) | Distance : 359.98
12:00:59.274655 | Relative x,y | (000,-11) | Absolute x,y | (004,-371) | Distance : 370.98
12:00:59.285226 | Relative x,y | (000,-11) | Absolute x,y | (004,-382) | Distance : 381.98
12:00:59.295804 | Relative x,y | (000,-20) | Absolute x,y | (004,-402) | Distance : 401.98
12:00:59.306470 | Relative x,y | (000,-10) | Absolute x,y | (004,-412) | Distance : 411.98
12:00:59.317161 | Relative x,y | (000,-10) | Absolute x,y | (004,-422) | Distance : 421.98
12:00:59.327846 | Relative x,y | (000,-22) | Absolute x,y | (004,-444) | Distance : 443.98
12:00:59.338563 | Relative x,y | (000,-11) | Absolute x,y | (004,-455) | Distance : 454.98
12:00:59.350750 | Relative x,y | (000,-11) | Absolute x,y | (004,-466) | Distance : 465.98
12:00:59.361568 | Relative x,y | (000,-20) | Absolute x,y | (004,-486) | Distance : 485.98
12:00:59.372263 | Relative x,y | (000,-10) | Absolute x,y | (004,-496) | Distance : 495.98
12:00:59.382965 | Relative x,y | (000,-10) | Absolute x,y | (004,-506) | Distance : 505.98
12:00:59.393681 | Relative x,y | (000,-22) | Absolute x,y | (004,-528) | Distance : 527.98
12:00:59.404325 | Relative x,y | (000,-11) | Absolute x,y | (004,-539) | Distance : 538.99
12:00:59.414980 | Relative x,y | (000,-11) | Absolute x,y | (004,-550) | Distance : 549.99
12:00:59.425676 | Relative x,y | (000,-21) | Absolute x,y | (004,-571) | Distance : 570.99
12:00:59.436389 | Relative x,y | (000,-10) | Absolute x,y | (004,-581) | Distance : 580.99
12:00:59.447166 | Relative x,y | (000,-10) | Absolute x,y | (004,-591) | Distance : 590.99
12:00:59.457820 | Relative x,y | (001,-22) | Absolute x,y | (005,-613) | Distance : 612.98
12:00:59.468409 | Relative x,y | (000,-10) | Absolute x,y | (005,-623) | Distance : 622.98
12:00:59.478952 | Relative x,y | (000,-11) | Absolute x,y | (005,-634) | Distance : 633.98
12:00:59.489507 | Relative x,y | (000,-21) | Absolute x,y | (005,-655) | Distance : 654.98
12:00:59.500068 | Relative x,y | (000,-10) | Absolute x,y | (005,-665) | Distance : 664.98
12:00:59.510618 | Relative x,y | (-01,-10) | Absolute x,y | (004,-675) | Distance : 674.99
12:00:59.521158 | Relative x,y | (000,-11) | Absolute x,y | (004,-686) | Distance : 685.99
12:00:59.531744 | Relative x,y | (000,-21) | Absolute x,y | (004,-707) | Distance : 706.99
12:00:59.542408 | Relative x,y | (000,-11) | Absolute x,y | (004,-718) | Distance : 717.99
12:00:59.553124 | Relative x,y | (000,-11) | Absolute x,y | (004,-729) | Distance : 728.99
