motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:00:32.981283 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:33.192295 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:33.202992 | Relative x,y | (000,-02) | Absolute x,y | (000,-02) | Distance : 2.00
12:00:33.213698 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:00:33.224402 | Relative x,y | (000,-01) | Absolute x,y | (000,-04) | Distance : 4.00
12:00:33.235120 | Relative x,y | (000,-03) | Absolute x,y | (000,-07) | Distance : 7.00
12:00:33.245883 | Relative x,y | (000,-06) | Absolute x,y | (000,-13) | Distance : 13.00
12:00:33.257944 | Relative x,y | (000,-04) | Absolute x,y | (000,-17) | Distance : 17.00
12:00:33.268641 | Relative x,y | (000,-07) | Absolute x,y | (000,-24) | Distance : 24.00
12:00:33.279476 | Relative x,y | (000,-04) | Absolute x,y | (000,-28) | Distance : 28.00
12:00:33.290279 | Relative x,y | (000,-03) | Absolute x,y | (000,-31) | Distance : 31.00
12:00:33.301055 | Relative x,y | (000,-08) | Absolute x,y | (000,-39) | Distance : 39.00
12:00:33.311727 | Relative x,y | (000,-04) | Absolute x,y | (000,-43) | Distance : 43.00
12:00:33.322358 | Relative x,y | (000,-05) | Absolute x,y | (000,-48) | Distance : 48.00
12:00:33.333036 | Relative x,y | (000,-09) | Absolute x,y | (000,-57) | Distance : 57.00
12:00:33.343761 | Relative x,y | (000,-05) | Absolute x,y | (000,-62) | Distance : 62.00
12:00:33.354497 | Relative x,y | (000,-05) | Absolute x,y | (000,-67) | Distance : 67.00
12:00:33.365151 | Relative x,y | (000,-06) | Absolute x,y | (000,-73) | Distance : 73.00
12:00:33.375726 | Relative x,y | (000,-11) | Absolute x,y | (000,-84) | Distance : 84.00
12:00:33.386337 | Relative x,y | (000,-05) | Absolute x,y | (000,-89) | Distance : 89.00
12:00:33.396990 | Relative x,y | (000,-06) | Absolute x,y | (000,-95) | Distance : 95.00
12:00:33.407666 | Relative x,y | (-01,-14) | Absolute x,y | (-01,-109) | Distance : 109.00
12:00:33.418442 | Relative x,y | (000,-08) | Absolute x,y | (-01,-117) | Distance : 117.00
12:00:33.429213 | Relative x,y | (000,-08) | Absolute x,y | (-01,-125) | Distance : 125.00
12:00:33.439852 | Relative x,y | (000,-15) | Absolute x,y | (-01,-140) | Distance : 140.00
12:00:33.450439 | Relative x,y | (-01,-08) | Absolute x,y | (-02,-148) | Distance : 147.99
12:00:33.460993 | Relative x,y | (000,-08) | Absolute x,y | (-02,-156) | Distance : 155.99
12:00:33.473210 | Relative x,y | (000,-17) | Absolute x,y | (-02,-173) | Distance : 172.99
12:00:33.484317 | Relative x,y | (000,-09) | Absolute x,y | (-02,-182) | Distance : 181.99
12:00:33.494998 | Relative x,y | (000,-17) | Absolute x,y | (-02,-199) | Distance : 198.99
12:00:33.505711 | Relative x,y | (000,-09) | Absolute x,y | (-02,-208) | Distance : 207.99
12:00:33.516398 | Relative x,y | (000,-10) | Absolute x,y | (-02,-218) | Distance : 217.99
12:00:33.527066 | Relative x,y | (000,-09) | Absolute x,y | (-02,-227) | Distance : 226.99
12:00:33.537759 | Relative x,y | (000,-18) | Absolute x,y | (-02,-245) | Distance : 244.99
12:00:33.548440 | Relative x,y | (000,-10) | Absolute x,y | (-02,-255) | Distance : 254.99
12:00:33.559131 | Relative x,y | (000,-10) | Absolute x,y | (-02,-265) | Distance : 264.99
12:00:33.569794 | Relative x,y | (000,-20) | Absolute x,y | (-02,-285) | Distance : 284.99
12:00:33.580515 | Relative x,y | (001,-10) | Absolute x,y | (-01,-295) | Distance : 295.00
12:00:33.591231 | Relative x,y | (000,-10) | Absolute x,y | (-01,-305) | Distance : 305.00
12:00:33.601942 | Relative x,y | (000,-20) | Absolute x,y | (-01,-325) | Distance : 325.00
12:00:33.612660 | Relative x,y | (000,-09) | Absolute x,y | (-01,-334) | Distance : 334.00
12:00:33.623346 | Relative x,y | (000,-10) | Absolute x,y | (-01,-344) | Distance : 344.00
12:00:33.633990 | Relative x,y | (000,-19) | Absolute x,y | (-01,-363) | Distance : 363.00
12:00:33.644651 | Relative x,y | (000,-09) | Absolute x,y | (-01,-372) | Distance : 372.00
12:00:33.655335 | Relative x,y | (000,-10) | Absolute x,y | (-01,-382) | Distance : 382.00
12:00:33.666087 | Relative x,y | (000,-20) | Absolute x,y | (-01,-402) | Distance : 402.00
12:00:33.676833 | Relative x,y | (000,-10) | Absolute x,y | (-01,-412) | Distance : 412.00
12:00:33.687498 | Relative x,y | (000,-10) | Absolute x,y | (-01,-422) | Distance : 422.00
12:00:33.698166 | Relative x,y | (000,-19) | Absolute x,y | (-01,-441) | Distance : 441.00
12:00:33.710304 | Relative x,y | (-01,-10) | Absolute x,y | (-02,-451) | Distance : 451.00
