motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

11:59:36.962746 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
11:59:37.141509 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
11:59:37.352571 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
11:59:37.660878 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
11:59:37.745349 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
11:59:37.766706 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
11:59:37.777415 | Relative x,y | (-01,-03) | Absolute x,y | (-01,-05) | Distance : 4.90
11:59:37.788111 | Relative x,y | (000,-03) | Absolute x,y | (-01,-08) | Distance : 7.94
11:59:37.800523 | Relative x,y | (000,-03) | Absolute x,y | (-01,-11) | Distance : 10.95
11:59:37.811274 | Relative x,y | (000,-07) | Absolute x,y | (-01,-18) | Distance : 17.97
11:59:37.822524 | Relative x,y | (000,-04) | Absolute x,y | (-01,-22) | Distance : 21.98
11:59:37.833254 | Relative x,y | (-01,-09) | Absolute x,y | (-02,-31) | Distance : 30.94
11:59:37.844026 | Relative x,y | (-01,-05) | Absolute x,y | (-03,-36) | Distance : 35.87
11:59:37.854757 | Relative x,y | (000,-06) | Absolute x,y | (-03,-42) | Distance : 41.89
11:59:37.865470 | Relative x,y | (000,-06) | Absolute x,y | (-03,-48) | Distance : 47.91
11:59:37.876189 | Relative x,y | (000,-13) | Absolute x,y | (-03,-61) | Distance : 60.93
11:59:37.886930 | Relative x,y | (-01,-06) | Absolute x,y | (-04,-67) | Distance : 66.88
11:59:37.897659 | Relative x,y | (000,-07) | Absolute x,y | (-04,-74) | Distance : 73.89
11:59:37.908327 | Relative x,y | (000,-14) | Absolute x,y | (-04,-88) | Distance : 87.91
11:59:37.919026 | Relative x,y | (000,-08) | Absolute x,y | (-04,-96) | Distance : 95.92
11:59:37.929730 | Relative x,y | (000,-08) | Absolute x,y | (-04,-104) | Distance : 103.92
11:59:37.940389 | Relative x,y | (000,-15) | Absolute x,y | (-04,-119) | Distance : 118.93
11:59:37.950981 | Relative x,y | (000,-09) | Absolute x,y | (-04,-128) | Distance : 127.94
11:59:37.961590 | Relative x,y | (000,-08) | Absolute x,y | (-04,-136) | Distance : 135.94
11:59:37.972293 | Relative x,y | (000,-17) | Absolute x,y | (-04,-153) | Distance : 152.95
11:59:37.983009 | Relative x,y | (000,-09) | Absolute x,y | (-04,-162) | Distance : 161.95
11:59:37.993636 | Relative x,y | (000,-08) | Absolute x,y | (-04,-170) | Distance : 169.95
11:59:38.004203 | Relative x,y | (000,-18) | Absolute x,y | (-04,-188) | Distance : 187.96
11:59:38.014750 | Relative x,y | (000,-09) | Absolute x,y | (-04,-197) | Distance : 196.96
11:59:38.025300 | Relative x,y | (000,-10) | Absolute x,y | (-04,-207) | Distance : 206.96
11:59:38.035918 | Relative x,y | (000,-10) | Absolute x,y | (-04,-217) | Distance : 216.96
11:59:38.046579 | Relative x,y | (001,-19) | Absolute x,y | (-03,-236) | Distance : 235.98
