motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:08:11.593155 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:13.576605 | Relative x,y | (008,000) | Absolute x,y | (760,006) | Distance : 759.98
12:08:13.587281 | Relative x,y | (007,000) | Absolute x,y | (767,006) | Distance : 766.98
12:08:13.597970 | Relative x,y | (016,000) | Absolute x,y | (783,006) | Distance : 782.98
12:08:13.608632 | Relative x,y | (008,001) | Absolute x,y | (791,007) | Distance : 790.97
12:08:13.619309 | Relative x,y | (008,000) | Absolute x,y | (799,007) | Distance : 798.97
12:08:13.630055 | Relative x,y | (016,000) | Absolute x,y | (815,007) | Distance : 814.97
12:08:13.642071 | Relative x,y | (007,000) | Absolute x,y | (822,007) | Distance : 821.97
12:08:13.652756 | Relative x,y | (008,000) | Absolute x,y | (830,007) | Distance : 829.97
12:08:13.663431 | Relative x,y | (015,001) | Absolute x,y | (845,008) | Distance : 844.96
12:08:13.674145 | Relative x,y | (008,000) | Absolute x,y | (853,008) | Distance : 852.96
12:08:13.684846 | Relative x,y | (008,001) | Absolute x,y | (861,009) | Distance : 860.95
12:08:13.695452 | Relative x,y | (016,001) | Absolute x,y | (877,010) | Distance : 876.94
12:08:13.706066 | Relative x,y | (008,000) | Absolute x,y | (885,010) | Distance : 884.94
12:08:13.716772 | Relative x,y | (008,000) | Absolute x,y | (893,010) | Distance : 892.94
12:08:13.727483 | Relative x,y | (015,000) | Absolute x,y | (908,010) | Distance : 907.94
12:08:13.738194 | Relative x,y | (007,000) | Absolute x,y | (915,010) | Distance : 914.95
12:08:13.748873 | Relative x,y | (008,001) | Absolute x,y | (923,011) | Distance : 922.93
12:08:13.759493 | Relative x,y | (015,000) | Absolute x,y | (938,011) | Distance : 937.94
12:08:13.770055 | Relative x,y | (008,000) | Absolute x,y | (946,011) | Distance : 945.94
12:08:13.780587 | Relative x,y | (008,000) | Absolute x,y | (954,011) | Distance : 953.94
12:08:13.791166 | Relative x,y | (008,000) | Absolute x,y | (962,011) | Distance : 961.94
12:08:13.801842 | Relative x,y | (015,000) | Absolute x,y | (977,011) | Distance : 976.94
12:08:13.812525 | Relative x,y | (008,000) | Absolute x,y | (985,011) | Distance : 984.94
12:08:13.823235 | Relative x,y | (007,000) | Absolute x,y | (992,011) | Distance : 991.94
12:08:13.833982 | Relative x,y | (015,000) | Absolute x,y | (1007,011) | Distance : 1006.94
12:08:13.844690 | Relative x,y | (008,000) | Absolute x,y | (1015,011) | Distance : 1014.94
12:08:13.857065 | Relative x,y | (008,000) | Absolute x,y | (1023,011) | Distance : 1022.94
12:08:13.867794 | Relative x,y | (015,000) | Absolute x,y | (1038,011) | Distance : 1037.94
12:08:13.878501 | Relative x,y | (007,000) | Absolute x,y | (1045,011) | Distance : 1044.94
12:08:13.889217 | Relative x,y | (008,-01) | Absolute x,y | (1053,010) | Distance : 1052.95
12:08:13.899925 | Relative x,y | (015,000) | Absolute x,y | (1068,010) | Distance : 1067.95
12:08:13.910615 | Relative x,y | (007,000) | Absolute x,y | (1075,010) | Distance : 1074.95
12:08:13.921329 | Relative x,y | (007,-01) | Absolute x,y | (1082,009) | Distance : 1081.96
12:08:13.932018 | Relative x,y | (016,000) | Absolute x,y | (1098,009) | Distance : 1097.96
12:08:13.942725 | Relative x,y | (008,000) | Absolute x,y | (1106,009) | Distance : 1105.96
12:08:13.953443 | Relative x,y | (007,000) | Absolute x,y | (1113,009) | Distance : 1112.96
12:08:13.964060 | Relative x,y | (015,000) | Absolute x,y | (1128,009) | Distance : 1127.96
12:08:13.974664 | Relative x,y | (008,000) | Absolute x,y | (1136,009) | Distance : 1135.96
12:08:13.985317 | Relative x,y | (008,000) | Absolute x,y | (1144,009) | Distance : 1143.96
12:08:13.995987 | Relative x,y | (016,000) | Absolute x,y | (1160,009) | Distance : 1159.97
12:08:14.006719 | Relative x,y | (007,000) | Absolute x,y | (1167,009) | Distance : 1166.97
12:08:14.017444 | Relative x,y | (008,000) | Absolute x,y | (1175,009) | Distance : 1174.97
12:08:14.028103 | Relative x,y | (015,000) | Absolute x,y | (1190,009) | Distance : 1189.97
12:08:14.038809 | Relative x,y | (007,001) | Absolute x,y | (1197,010) | Distance : 1196.96
12:08:14.049481 | Relative x,y | (009,002) | Absolute x,y | (1206,012) | Distance : 1205.94
12:08:14.060123 | Relative x,y | (016,001) | Absolute x,y | (1222,013) | Distance : 1221.93
12:08:14.070783 | Relative x,y | (008,000) | Absolute x,y | (1230,013) | Distance : 1229.93
12:08:14.081459 | Relative x,y | (007,000) | Absolute x,y | (1237,013) | Distance : 1236.93
12:08:14.092176 | Relative x,y | (008,001) | Absolute x,y | (1245,014) | Distance : 1244.92
12:08:14.102905 | Relative x,y | (015,000) | Absolute x,y | (1260,014) | Distance : 1259.92
12:08:14.113685 | Relative x,y | (007,001) | Absolute x,y | (1267,015) | Distance : 1266.91
12:08:14.125556 | Relative x,y | (015,002) | Absolute x,y | (1282,017) | Distance : 1281.89
12:08:14.136228 | Relative x,y | (007,000) | Absolute x,y | (1289,017) | Distance : 1288.89
12:08:14.147350 | Relative x,y | (008,001) | Absolute x,y | (1297,018) | Distance : 1296.88
12:08:14.158044 | Relative x,y | (014,000) | Absolute x,y | (1311,018) | Distance : 1310.88
12:08:14.168664 | Relative x,y | (008,000) | Absolute x,y | (1319,018) | Distance : 1318.88
12:08:14.179272 | Relative x,y | (007,001) | Absolute x,y | (1326,019) | Distance : 1325.86
12:08:14.189959 | Relative x,y | (016,001) | Absolute x,y | (1342,020) | Distance : 1341.85
12:08:14.200635 | Relative x,y | (008,000) | Absolute x,y | (1350,020) | Distance : 1349.85
12:08:14.211326 | Relative x,y | (007,001) | Absolute x,y | (1357,021) | Distance : 1356.84
12:08:14.221950 | Relative x,y | (008,000) | Absolute x,y | (1365,021) | Distance : 1364.84
12:08:14.232595 | Relative x,y | (015,000) | Absolute x,y | (1380,021) | Distance : 1379.84
12:08:14.243337 | Relative x,y | (008,000) | Absolute x,y | (1388,021) | Distance : 1387.84
12:08:14.254021 | Relative x,y | (007,000) | Absolute x,y | (1395,021) | Distance : 1394.84
12:08:14.264643 | Relative x,y | (015,000) | Absolute x,y | (1410,021) | Distance : 1409.84
12:08:14.275301 | Relative x,y | (008,-01) | Absolute x,y | (1418,020) | Distance : 1417.86
12:08:14.286000 | Relative x,y | (008,-01) | Absolute x,y | (1426,019) | Distance : 1425.87
12:08:14.296693 | Relative x,y | (016,-01) | Absolute x,y | (1442,018) | Distance : 1441.89
12:08:14.307336 | Relative x,y | (007,-01) | Absolute x,y | (1449,017) | Distance : 1448.90
12:08:14.317958 | Relative x,y | (008,000) | Absolute x,y | (1457,017) | Distance : 1456.90
12:08:14.328608 | Relative x,y | (015,000) | Absolute x,y | (1472,017) | Distance : 1471.90
12:08:14.339314 | Relative x,y | (008,000) | Absolute x,y | (1480,017) | Distance : 1479.90
12:08:14.351722 | Relative x,y | (008,000) | Absolute x,y | (1488,017) | Distance : 1487.90
12:08:14.362400 | Relative x,y | (015,000) | Absolute x,y | (1503,017) | Distance : 1502.90
12:08:14.373023 | Relative x,y | (007,000) | Absolute x,y | (1510,017) | Distance : 1509.90
12:08:14.383707 | Relative x,y | (008,000) | Absolute x,y | (1518,017) | Distance : 1517.90
12:08:14.394437 | Relative x,y | (015,000) | Absolute x,y | (1533,017) | Distance : 1532.91
12:08:14.405060 | Relative x,y | (008,001) | Absolute x,y | (1541,018) | Distance : 1540.89
12:08:14.415619 | Relative x,y | (008,000) | Absolute x,y | (1549,018) | Distance : 1548.90
12:08:14.426198 | Relative x,y | (015,000) | Absolute x,y | (1564,018) | Distance : 1563.90
12:08:14.437036 | Relative x,y | (008,000) | Absolute x,y | (1572,018) | Distance : 1571.90
12:08:14.447689 | Relative x,y | (007,000) | Absolute x,y | (1579,018) | Distance : 1578.90
12:08:14.458264 | Relative x,y | (015,000) | Absolute x,y | (1594,018) | Distance : 1593.90
12:08:14.468874 | Relative x,y | (007,000) | Absolute x,y | (1601,018) | Distance : 1600.90
12:08:14.479569 | Relative x,y | (000,000) | Absolute x,y | (1601,018) | Distance : 1600.90
12:08:14.490454 | Relative x,y | (015,000) | Absolute x,y | (1616,018) | Distance : 1615.90
12:08:14.501100 | Relative x,y | (008,000) | Absolute x,y | (1624,018) | Distance : 1623.90
12:08:14.511678 | Relative x,y | (000,000) | Absolute x,y | (1624,018) | Distance : 1623.90
12:08:14.522365 | Relative x,y | (008,000) | Absolute x,y | (1632,018) | Distance : 1631.90
12:08:14.533059 | Relative x,y | (014,000) | Absolute x,y | (1646,018) | Distance : 1645.90
12:08:14.543666 | Relative x,y | (007,000) | Absolute x,y | (1653,018) | Distance : 1652.90
12:08:14.554538 | Relative x,y | (007,000) | Absolute x,y | (1660,018) | Distance : 1659.90
12:08:14.565310 | Relative x,y | (016,000) | Absolute x,y | (1676,018) | Distance : 1675.90
12:08:14.576081 | Relative x,y | (007,000) | Absolute x,y | (1683,018) | Distance : 1682.90
12:08:14.586775 | Relative x,y | (007,000) | Absolute x,y | (1690,018) | Distance : 1689.90
12:08:14.597504 | Relative x,y | (013,-01) | Absolute x,y | (1703,017) | Distance : 1702.92
12:08:14.608324 | Relative x,y | (007,000) | Absolute x,y | (1710,017) | Distance : 1709.92
12:08:14.619069 | Relative x,y | (007,000) | Absolute x,y | (1717,017) | Distance : 1716.92
12:08:14.629953 | Relative x,y | (014,000) | Absolute x,y | (1731,017) | Distance : 1730.92
12:08:14.640585 | Relative x,y | (007,-01) | Absolute x,y | (1738,016) | Distance : 1737.93
12:08:14.651266 | Relative x,y | (008,000) | Absolute x,y | (1746,016) | Distance : 1745.93
12:08:14.662029 | Relative x,y | (015,000) | Absolute x,y | (1761,016) | Distance : 1760.93
12:08:14.672753 | Relative x,y | (007,000) | Absolute x,y | (1768,016) | Distance : 1767.93
12:08:14.683379 | Relative x,y | (008,000) | Absolute x,y | (1776,016) | Distance : 1775.93
12:08:14.694078 | Relative x,y | (015,000) | Absolute x,y | (1791,016) | Distance : 1790.93
12:08:14.704905 | Relative x,y | (009,000) | Absolute x,y | (1800,016) | Distance : 1799.93
12:08:14.715570 | Relative x,y | (007,001) | Absolute x,y | (1807,017) | Distance : 1806.92
12:08:14.726264 | Relative x,y | (016,001) | Absolute x,y | (1823,018) | Distance : 1822.91
12:08:14.736956 | Relative x,y | (008,000) | Absolute x,y | (1831,018) | Distance : 1830.91
12:08:14.747635 | Relative x,y | (008,000) | Absolute x,y | (1839,018) | Distance : 1838.91
12:08:14.758341 | Relative x,y | (015,001) | Absolute x,y | (1854,019) | Distance : 1853.90
12:08:14.769012 | Relative x,y | (008,000) | Absolute x,y | (1862,019) | Distance : 1861.90
12:08:14.779731 | Relative x,y | (008,001) | Absolute x,y | (1870,020) | Distance : 1869.89
12:08:14.790437 | Relative x,y | (016,000) | Absolute x,y | (1886,020) | Distance : 1885.89
12:08:14.801119 | Relative x,y | (008,001) | Absolute x,y | (1894,021) | Distance : 1893.88
12:08:14.811793 | Relative x,y | (007,001) | Absolute x,y | (1901,022) | Distance : 1900.87
12:08:14.822474 | Relative x,y | (007,001) | Absolute x,y | (1908,023) | Distance : 1907.86
12:08:14.833248 | Relative x,y | (014,001) | Absolute x,y | (1922,024) | Distance : 1921.85
12:08:14.845459 | Relative x,y | (008,001) | Absolute x,y | (1930,025) | Distance : 1929.84
12:08:14.857379 | Relative x,y | (015,000) | Absolute x,y | (1945,025) | Distance : 1944.84
12:08:14.868007 | Relative x,y | (008,000) | Absolute x,y | (1953,025) | Distance : 1952.84
12:08:14.878704 | Relative x,y | (007,000) | Absolute x,y | (1960,025) | Distance : 1959.84
12:08:14.889408 | Relative x,y | (015,000) | Absolute x,y | (1975,025) | Distance : 1974.84
12:08:14.900154 | Relative x,y | (008,000) | Absolute x,y | (1983,025) | Distance : 1982.84
12:08:14.910831 | Relative x,y | (008,000) | Absolute x,y | (1991,025) | Distance : 1990.84
12:08:14.921546 | Relative x,y | (016,000) | Absolute x,y | (2007,025) | Distance : 2006.84
12:08:14.932233 | Relative x,y | (008,000) | Absolute x,y | (2015,025) | Distance : 2014.84
12:08:14.942850 | Relative x,y | (007,000) | Absolute x,y | (2022,025) | Distance : 2021.85
12:08:14.953488 | Relative x,y | (016,000) | Absolute x,y | (2038,025) | Distance : 2037.85
12:08:14.964201 | Relative x,y | (007,000) | Absolute x,y | (2045,025) | Distance : 2044.85
12:08:14.974928 | Relative x,y | (008,000) | Absolute x,y | (2053,025) | Distance : 2052.85
12:08:14.985640 | Relative x,y | (015,000) | Absolute x,y | (2068,025) | Distance : 2067.85
12:08:14.996373 | Relative x,y | (008,000) | Absolute x,y | (2076,025) | Distance : 2075.85
12:08:15.006988 | Relative x,y | (006,000) | Absolute x,y | (2082,025) | Distance : 2081.85
12:08:15.017533 | Relative x,y | (012,-01) | Absolute x,y | (2094,024) | Distance : 2093.86
12:08:15.028054 | Relative x,y | (005,000) | Absolute x,y | (2099,024) | Distance : 2098.86
12:08:15.038606 | Relative x,y | (005,000) | Absolute x,y | (2104,024) | Distance : 2103.86
12:08:15.049196 | Relative x,y | (004,000) | Absolute x,y | (2108,024) | Distance : 2107.86
12:08:15.059809 | Relative x,y | (007,001) | Absolute x,y | (2115,025) | Distance : 2114.85
12:08:15.070497 | Relative x,y | (003,000) | Absolute x,y | (2118,025) | Distance : 2117.85
12:08:15.081210 | Relative x,y | (003,000) | Absolute x,y | (2121,025) | Distance : 2120.85
12:08:15.091883 | Relative x,y | (005,000) | Absolute x,y | (2126,025) | Distance : 2125.85
12:08:15.102613 | Relative x,y | (001,000) | Absolute x,y | (2127,025) | Distance : 2126.85
12:08:15.113297 | Relative x,y | (001,000) | Absolute x,y | (2128,025) | Distance : 2127.85
12:08:15.124008 | Relative x,y | (002,000) | Absolute x,y | (2130,025) | Distance : 2129.85
12:08:15.134708 | Relative x,y | (001,000) | Absolute x,y | (2131,025) | Distance : 2130.85
12:08:15.145405 | Relative x,y | (000,000) | Absolute x,y | (2131,025) | Distance : 2130.85
12:08:15.156071 | Relative x,y | (001,000) | Absolute x,y | (2132,025) | Distance : 2131.85
12:08:15.166749 | Relative x,y | (001,000) | Absolute x,y | (2133,025) | Distance : 2132.85
12:08:15.177408 | Relative x,y | (001,000) | Absolute x,y | (2134,025) | Distance : 2133.85
12:08:15.188084 | Relative x,y | (001,000) | Absolute x,y | (2135,025) | Distance : 2134.85
12:08:15.230311 | Relative x,y | (001,000) | Absolute x,y | (2136,025) | Distance : 2135.85
12:08:15.284796 | Relative x,y | (000,000) | Absolute x,y | (2136,025) | Distance : 2135.85
12:08:15.485620 | Relative x,y | (000,000) | Absolute x,y | (2136,025) | Distance : 2135.85
12:08:15.696829 | Relative x,y | (000,000) | Absolute x,y | (2136,025) | Distance : 2135.85
12:08:15.707407 | Relative x,y | (000,-01) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:15.761519 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:15.867180 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:15.972715 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:16.078145 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:16.183674 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:16.394875 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:16.491800 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:16.597628 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
12:08:16.703143 | Relative x,y | (000,000) | Absolute x,y | (2136,024) | Distance : 2135.87
