motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:06:48.251343 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:06:48.474082 | Relative x,y | (001,000) | Absolute x,y | (001,000) | Distance : 1.00
12:06:48.484765 | Relative x,y | (001,000) | Absolute x,y | (002,000) | Distance : 2.00
12:06:48.495478 | Relative x,y | (001,000) | Absolute x,y | (003,000) | Distance : 3.00
12:06:48.506212 | Relative x,y | (003,000) | Absolute x,y | (006,000) | Distance : 6.00
12:06:48.516931 | Relative x,y | (002,000) | Absolute x,y | (008,000) | Distance : 8.00
12:06:48.527612 | Relative x,y | (003,000) | Absolute x,y | (011,000) | Distance : 11.00
12:06:48.538317 | Relative x,y | (005,000) | Absolute x,y | (016,000) | Distance : 16.00
12:06:48.549028 | Relative x,y | (003,000) | Absolute x,y | (019,000) | Distance : 19.00
12:06:48.559711 | Relative x,y | (002,000) | Absolute x,y | (021,000) | Distance : 21.00
12:06:48.570406 | Relative x,y | (007,000) | Absolute x,y | (028,000) | Distance : 28.00
12:06:48.581072 | Relative x,y | (003,000) | Absolute x,y | (031,000) | Distance : 31.00
12:06:48.591742 | Relative x,y | (003,000) | Absolute x,y | (034,000) | Distance : 34.00
12:06:48.602423 | Relative x,y | (003,000) | Absolute x,y | (037,000) | Distance : 37.00
12:06:48.613116 | Relative x,y | (006,000) | Absolute x,y | (043,000) | Distance : 43.00
12:06:48.623832 | Relative x,y | (004,000) | Absolute x,y | (047,000) | Distance : 47.00
12:06:48.634446 | Relative x,y | (003,000) | Absolute x,y | (050,000) | Distance : 50.00
12:06:48.644993 | Relative x,y | (008,000) | Absolute x,y | (058,000) | Distance : 58.00
12:06:48.655565 | Relative x,y | (004,000) | Absolute x,y | (062,000) | Distance : 62.00
12:06:48.666237 | Relative x,y | (004,000) | Absolute x,y | (066,000) | Distance : 66.00
12:06:48.676935 | Relative x,y | (010,-01) | Absolute x,y | (076,-01) | Distance : 75.99
12:06:48.687685 | Relative x,y | (005,000) | Absolute x,y | (081,-01) | Distance : 80.99
12:06:48.698335 | Relative x,y | (006,000) | Absolute x,y | (087,-01) | Distance : 86.99
12:06:48.708985 | Relative x,y | (011,000) | Absolute x,y | (098,-01) | Distance : 97.99
12:06:48.719644 | Relative x,y | (005,000) | Absolute x,y | (103,-01) | Distance : 103.00
12:06:48.730372 | Relative x,y | (006,-01) | Absolute x,y | (109,-02) | Distance : 108.98
12:06:48.741106 | Relative x,y | (011,000) | Absolute x,y | (120,-02) | Distance : 119.98
12:06:48.751783 | Relative x,y | (007,000) | Absolute x,y | (127,-02) | Distance : 126.98
12:06:48.762356 | Relative x,y | (000,000) | Absolute x,y | (127,-02) | Distance : 126.98
12:06:48.772897 | Relative x,y | (007,000) | Absolute x,y | (134,-02) | Distance : 133.99
12:06:48.784395 | Relative x,y | (014,000) | Absolute x,y | (148,-02) | Distance : 147.99
12:06:48.795030 | Relative x,y | (008,000) | Absolute x,y | (156,-02) | Distance : 155.99
12:06:48.805723 | Relative x,y | (014,000) | Absolute x,y | (170,-02) | Distance : 169.99
12:06:48.816399 | Relative x,y | (007,000) | Absolute x,y | (177,-02) | Distance : 176.99
12:06:48.827098 | Relative x,y | (007,000) | Absolute x,y | (184,-02) | Distance : 183.99
12:06:48.837784 | Relative x,y | (008,001) | Absolute x,y | (192,-01) | Distance : 192.00
12:06:48.848517 | Relative x,y | (015,001) | Absolute x,y | (207,000) | Distance : 207.00
12:06:48.859236 | Relative x,y | (008,000) | Absolute x,y | (215,000) | Distance : 215.00
12:06:48.869926 | Relative x,y | (008,000) | Absolute x,y | (223,000) | Distance : 223.00
