motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:08:51.526249 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:52.118238 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:52.223840 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:52.889210 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:53.270780 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:53.441164 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:08:53.493986 | Relative x,y | (002,000) | Absolute x,y | (002,000) | Distance : 2.00
12:08:53.504648 | Relative x,y | (001,000) | Absolute x,y | (003,000) | Distance : 3.00
12:08:53.515304 | Relative x,y | (001,000) | Absolute x,y | (004,000) | Distance : 4.00
12:08:53.526037 | Relative x,y | (003,000) | Absolute x,y | (007,000) | Distance : 7.00
12:08:53.536732 | Relative x,y | (002,000) | Absolute x,y | (009,000) | Distance : 9.00
12:08:53.547342 | Relative x,y | (003,000) | Absolute x,y | (012,000) | Distance : 12.00
12:08:53.557996 | Relative x,y | (007,000) | Absolute x,y | (019,000) | Distance : 19.00
12:08:53.568665 | Relative x,y | (004,000) | Absolute x,y | (023,000) | Distance : 23.00
12:08:53.579363 | Relative x,y | (004,000) | Absolute x,y | (027,000) | Distance : 27.00
12:08:53.589995 | Relative x,y | (010,000) | Absolute x,y | (037,000) | Distance : 37.00
12:08:53.600681 | Relative x,y | (005,000) | Absolute x,y | (042,000) | Distance : 42.00
12:08:53.611366 | Relative x,y | (004,000) | Absolute x,y | (046,000) | Distance : 46.00
12:08:53.622071 | Relative x,y | (005,000) | Absolute x,y | (051,000) | Distance : 51.00
12:08:53.632769 | Relative x,y | (009,000) | Absolute x,y | (060,000) | Distance : 60.00
12:08:53.643478 | Relative x,y | (004,000) | Absolute x,y | (064,000) | Distance : 64.00
12:08:53.654184 | Relative x,y | (005,000) | Absolute x,y | (069,000) | Distance : 69.00
12:08:53.664881 | Relative x,y | (011,000) | Absolute x,y | (080,000) | Distance : 80.00
12:08:53.675574 | Relative x,y | (005,000) | Absolute x,y | (085,000) | Distance : 85.00
12:08:53.686391 | Relative x,y | (006,000) | Absolute x,y | (091,000) | Distance : 91.00
12:08:53.697162 | Relative x,y | (013,000) | Absolute x,y | (104,000) | Distance : 104.00
12:08:53.707855 | Relative x,y | (007,000) | Absolute x,y | (111,000) | Distance : 111.00
12:08:53.718524 | Relative x,y | (007,000) | Absolute x,y | (118,000) | Distance : 118.00
12:08:53.729214 | Relative x,y | (012,-01) | Absolute x,y | (130,-01) | Distance : 130.00
12:08:53.739967 | Relative x,y | (007,000) | Absolute x,y | (137,-01) | Distance : 137.00
12:08:53.752280 | Relative x,y | (013,000) | Absolute x,y | (150,-01) | Distance : 150.00
12:08:53.762930 | Relative x,y | (007,000) | Absolute x,y | (157,-01) | Distance : 157.00
12:08:53.773614 | Relative x,y | (008,001) | Absolute x,y | (165,000) | Distance : 165.00
12:08:53.784390 | Relative x,y | (008,000) | Absolute x,y | (173,000) | Distance : 173.00
12:08:53.795120 | Relative x,y | (014,000) | Absolute x,y | (187,000) | Distance : 187.00
12:08:53.805740 | Relative x,y | (008,000) | Absolute x,y | (195,000) | Distance : 195.00
12:08:53.816354 | Relative x,y | (007,000) | Absolute x,y | (202,000) | Distance : 202.00
12:08:53.827039 | Relative x,y | (015,001) | Absolute x,y | (217,001) | Distance : 217.00
12:08:53.837833 | Relative x,y | (006,001) | Absolute x,y | (223,002) | Distance : 222.99
