motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:05:14.018535 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:05:14.124012 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:05:14.366665 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:05:14.377297 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:05:14.387922 | Relative x,y | (000,-03) | Absolute x,y | (000,-05) | Distance : 5.00
12:05:14.398508 | Relative x,y | (000,-02) | Absolute x,y | (000,-07) | Distance : 7.00
12:05:14.409115 | Relative x,y | (000,-03) | Absolute x,y | (000,-10) | Distance : 10.00
12:05:14.419791 | Relative x,y | (000,-06) | Absolute x,y | (000,-16) | Distance : 16.00
12:05:14.430499 | Relative x,y | (-01,-03) | Absolute x,y | (-01,-19) | Distance : 18.97
12:05:14.441228 | Relative x,y | (000,-04) | Absolute x,y | (-01,-23) | Distance : 22.98
12:05:14.451948 | Relative x,y | (000,-08) | Absolute x,y | (-01,-31) | Distance : 30.98
12:05:14.462679 | Relative x,y | (000,-05) | Absolute x,y | (-01,-36) | Distance : 35.99
12:05:14.473384 | Relative x,y | (000,-05) | Absolute x,y | (-01,-41) | Distance : 40.99
12:05:14.485492 | Relative x,y | (000,-11) | Absolute x,y | (-01,-52) | Distance : 51.99
12:05:14.496213 | Relative x,y | (000,-06) | Absolute x,y | (-01,-58) | Distance : 57.99
12:05:14.506920 | Relative x,y | (000,-06) | Absolute x,y | (-01,-64) | Distance : 63.99
12:05:14.517636 | Relative x,y | (001,-13) | Absolute x,y | (000,-77) | Distance : 77.00
12:05:14.528370 | Relative x,y | (000,-06) | Absolute x,y | (000,-83) | Distance : 83.00
12:05:14.539079 | Relative x,y | (000,-06) | Absolute x,y | (000,-89) | Distance : 89.00
12:05:14.549783 | Relative x,y | (000,-14) | Absolute x,y | (000,-103) | Distance : 103.00
12:05:14.560596 | Relative x,y | (000,-08) | Absolute x,y | (000,-111) | Distance : 111.00
12:05:14.571303 | Relative x,y | (000,-07) | Absolute x,y | (000,-118) | Distance : 118.00
12:05:14.581994 | Relative x,y | (000,-16) | Absolute x,y | (000,-134) | Distance : 134.00
12:05:14.592803 | Relative x,y | (000,-07) | Absolute x,y | (000,-141) | Distance : 141.00
12:05:14.603556 | Relative x,y | (000,-08) | Absolute x,y | (000,-149) | Distance : 149.00
12:05:14.614208 | Relative x,y | (000,-16) | Absolute x,y | (000,-165) | Distance : 165.00
12:05:14.624831 | Relative x,y | (000,-08) | Absolute x,y | (000,-173) | Distance : 173.00
12:05:14.635511 | Relative x,y | (000,-09) | Absolute x,y | (000,-182) | Distance : 182.00
12:05:14.646270 | Relative x,y | (000,-17) | Absolute x,y | (000,-199) | Distance : 199.00
12:05:14.657013 | Relative x,y | (000,-09) | Absolute x,y | (000,-208) | Distance : 208.00
12:05:14.667765 | Relative x,y | (000,-09) | Absolute x,y | (000,-217) | Distance : 217.00
12:05:14.678507 | Relative x,y | (000,-10) | Absolute x,y | (000,-227) | Distance : 227.00
12:05:14.689203 | Relative x,y | (000,-19) | Absolute x,y | (000,-246) | Distance : 246.00
12:05:14.699894 | Relative x,y | (000,-09) | Absolute x,y | (000,-255) | Distance : 255.00
12:05:14.710767 | Relative x,y | (000,-10) | Absolute x,y | (000,-265) | Distance : 265.00
12:05:14.721490 | Relative x,y | (000,-18) | Absolute x,y | (000,-283) | Distance : 283.00
12:05:14.732304 | Relative x,y | (000,-08) | Absolute x,y | (000,-291) | Distance : 291.00
12:05:14.743972 | Relative x,y | (000,-19) | Absolute x,y | (000,-310) | Distance : 310.00
12:05:14.754697 | Relative x,y | (000,-10) | Absolute x,y | (000,-320) | Distance : 320.00
12:05:14.766753 | Relative x,y | (000,-10) | Absolute x,y | (000,-330) | Distance : 330.00
12:05:14.777474 | Relative x,y | (000,-20) | Absolute x,y | (000,-350) | Distance : 350.00
12:05:14.788177 | Relative x,y | (000,-09) | Absolute x,y | (000,-359) | Distance : 359.00
12:05:14.798884 | Relative x,y | (000,-10) | Absolute x,y | (000,-369) | Distance : 369.00
12:05:14.809554 | Relative x,y | (000,-19) | Absolute x,y | (000,-388) | Distance : 388.00
12:05:14.820229 | Relative x,y | (000,-09) | Absolute x,y | (000,-397) | Distance : 397.00
12:05:14.830965 | Relative x,y | (000,-11) | Absolute x,y | (000,-408) | Distance : 408.00
12:05:14.841698 | Relative x,y | (000,-20) | Absolute x,y | (000,-428) | Distance : 428.00
12:05:14.852349 | Relative x,y | (000,-11) | Absolute x,y | (000,-439) | Distance : 439.00
12:05:14.862996 | Relative x,y | (000,-10) | Absolute x,y | (000,-449) | Distance : 449.00
12:05:14.873715 | Relative x,y | (000,-21) | Absolute x,y | (000,-470) | Distance : 470.00
12:05:14.884417 | Relative x,y | (000,-10) | Absolute x,y | (000,-480) | Distance : 480.00
12:05:14.895118 | Relative x,y | (000,-10) | Absolute x,y | (000,-490) | Distance : 490.00
12:05:14.905847 | Relative x,y | (-01,-19) | Absolute x,y | (-01,-509) | Distance : 509.00
12:05:14.916597 | Relative x,y | (000,-10) | Absolute x,y | (-01,-519) | Distance : 519.00
12:05:14.927272 | Relative x,y | (000,-11) | Absolute x,y | (-01,-530) | Distance : 530.00
