motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:00:13.125971 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:13.263381 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:13.328544 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:13.360785 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:13.540392 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:00:13.551118 | Relative x,y | (000,-02) | Absolute x,y | (000,-03) | Distance : 3.00
12:00:13.561741 | Relative x,y | (000,-01) | Absolute x,y | (000,-04) | Distance : 4.00
12:00:13.572407 | Relative x,y | (000,-02) | Absolute x,y | (000,-06) | Distance : 6.00
12:00:13.583127 | Relative x,y | (000,-06) | Absolute x,y | (000,-12) | Distance : 12.00
12:00:13.595488 | Relative x,y | (000,-03) | Absolute x,y | (000,-15) | Distance : 15.00
12:00:13.606098 | Relative x,y | (000,-04) | Absolute x,y | (000,-19) | Distance : 19.00
12:00:13.616672 | Relative x,y | (000,-07) | Absolute x,y | (000,-26) | Distance : 26.00
12:00:13.627237 | Relative x,y | (000,-04) | Absolute x,y | (000,-30) | Distance : 30.00
12:00:13.637786 | Relative x,y | (000,-04) | Absolute x,y | (000,-34) | Distance : 34.00
12:00:13.648324 | Relative x,y | (000,-09) | Absolute x,y | (000,-43) | Distance : 43.00
12:00:13.658858 | Relative x,y | (-01,-05) | Absolute x,y | (-01,-48) | Distance : 47.99
12:00:13.669403 | Relative x,y | (000,-06) | Absolute x,y | (-01,-54) | Distance : 53.99
12:00:13.679966 | Relative x,y | (000,-11) | Absolute x,y | (-01,-65) | Distance : 64.99
12:00:13.690581 | Relative x,y | (000,-06) | Absolute x,y | (-01,-71) | Distance : 70.99
12:00:13.701238 | Relative x,y | (000,-06) | Absolute x,y | (-01,-77) | Distance : 76.99
12:00:13.711910 | Relative x,y | (000,-06) | Absolute x,y | (-01,-83) | Distance : 82.99
12:00:13.722605 | Relative x,y | (000,-13) | Absolute x,y | (-01,-96) | Distance : 95.99
12:00:13.733316 | Relative x,y | (000,-07) | Absolute x,y | (-01,-103) | Distance : 103.00
12:00:13.743983 | Relative x,y | (000,-07) | Absolute x,y | (-01,-110) | Distance : 110.00
12:00:13.754665 | Relative x,y | (000,-14) | Absolute x,y | (-01,-124) | Distance : 124.00
12:00:13.765319 | Relative x,y | (000,-08) | Absolute x,y | (-01,-132) | Distance : 132.00
12:00:13.775968 | Relative x,y | (000,-07) | Absolute x,y | (-01,-139) | Distance : 139.00
12:00:13.786678 | Relative x,y | (000,-16) | Absolute x,y | (-01,-155) | Distance : 155.00
12:00:13.797404 | Relative x,y | (000,-08) | Absolute x,y | (-01,-163) | Distance : 163.00
12:00:13.808097 | Relative x,y | (000,-08) | Absolute x,y | (-01,-171) | Distance : 171.00
12:00:13.818791 | Relative x,y | (000,-17) | Absolute x,y | (-01,-188) | Distance : 188.00
12:00:13.829490 | Relative x,y | (000,-09) | Absolute x,y | (-01,-197) | Distance : 197.00
12:00:13.840224 | Relative x,y | (000,-09) | Absolute x,y | (-01,-206) | Distance : 206.00
12:00:13.852475 | Relative x,y | (000,-17) | Absolute x,y | (-01,-223) | Distance : 223.00
12:00:13.863101 | Relative x,y | (000,-09) | Absolute x,y | (-01,-232) | Distance : 232.00
12:00:13.873749 | Relative x,y | (000,-08) | Absolute x,y | (-01,-240) | Distance : 240.00
12:00:13.884424 | Relative x,y | (000,-19) | Absolute x,y | (-01,-259) | Distance : 259.00
12:00:13.895179 | Relative x,y | (000,-09) | Absolute x,y | (-01,-268) | Distance : 268.00
12:00:13.905975 | Relative x,y | (001,-09) | Absolute x,y | (000,-277) | Distance : 277.00
12:00:13.916625 | Relative x,y | (000,-18) | Absolute x,y | (000,-295) | Distance : 295.00
12:00:13.927193 | Relative x,y | (000,-10) | Absolute x,y | (000,-305) | Distance : 305.00
12:00:13.937791 | Relative x,y | (000,-09) | Absolute x,y | (000,-314) | Distance : 314.00
12:00:13.948547 | Relative x,y | (000,-19) | Absolute x,y | (000,-333) | Distance : 333.00
12:00:13.959271 | Relative x,y | (000,-10) | Absolute x,y | (000,-343) | Distance : 343.00
12:00:13.969995 | Relative x,y | (000,-10) | Absolute x,y | (000,-353) | Distance : 353.00
12:00:13.980640 | Relative x,y | (000,-20) | Absolute x,y | (000,-373) | Distance : 373.00
12:00:13.991296 | Relative x,y | (000,-11) | Absolute x,y | (000,-384) | Distance : 384.00
12:00:14.001991 | Relative x,y | (000,-10) | Absolute x,y | (000,-394) | Distance : 394.00
12:00:14.012712 | Relative x,y | (000,-19) | Absolute x,y | (000,-413) | Distance : 413.00
12:00:14.023464 | Relative x,y | (000,-11) | Absolute x,y | (000,-424) | Distance : 424.00
12:00:14.034092 | Relative x,y | (-01,-10) | Absolute x,y | (-01,-434) | Distance : 434.00
12:00:14.044654 | Relative x,y | (-01,-21) | Absolute x,y | (-02,-455) | Distance : 455.00
12:00:14.055247 | Relative x,y | (000,-10) | Absolute x,y | (-02,-465) | Distance : 465.00
12:00:14.065950 | Relative x,y | (000,-10) | Absolute x,y | (-02,-475) | Distance : 475.00
12:00:14.076635 | Relative x,y | (000,-11) | Absolute x,y | (-02,-486) | Distance : 486.00
12:00:14.087358 | Relative x,y | (-01,-20) | Absolute x,y | (-03,-506) | Distance : 505.99
12:00:14.098073 | Relative x,y | (000,-10) | Absolute x,y | (-03,-516) | Distance : 515.99
12:00:14.108729 | Relative x,y | (000,-11) | Absolute x,y | (-03,-527) | Distance : 526.99
12:00:14.119374 | Relative x,y | (000,-20) | Absolute x,y | (-03,-547) | Distance : 546.99
12:00:14.130059 | Relative x,y | (000,-10) | Absolute x,y | (-03,-557) | Distance : 556.99
12:00:14.140763 | Relative x,y | (000,-11) | Absolute x,y | (-03,-568) | Distance : 567.99
12:00:14.151473 | Relative x,y | (001,-22) | Absolute x,y | (-02,-590) | Distance : 590.00
12:00:14.162169 | Relative x,y | (000,-11) | Absolute x,y | (-02,-601) | Distance : 601.00
