motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:01:51.280770 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:01:51.367194 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:01:51.377922 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:01:51.388668 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:01:51.399406 | Relative x,y | (000,-04) | Absolute x,y | (000,-07) | Distance : 7.00
12:01:51.410110 | Relative x,y | (000,-03) | Absolute x,y | (000,-10) | Distance : 10.00
12:01:51.420819 | Relative x,y | (000,-03) | Absolute x,y | (000,-13) | Distance : 13.00
12:01:51.431454 | Relative x,y | (000,-06) | Absolute x,y | (000,-19) | Distance : 19.00
12:01:51.442117 | Relative x,y | (000,-05) | Absolute x,y | (000,-24) | Distance : 24.00
12:01:51.452865 | Relative x,y | (000,-04) | Absolute x,y | (000,-28) | Distance : 28.00
12:01:51.463553 | Relative x,y | (000,-10) | Absolute x,y | (000,-38) | Distance : 38.00
12:01:51.474324 | Relative x,y | (000,-05) | Absolute x,y | (000,-43) | Distance : 43.00
12:01:51.485053 | Relative x,y | (000,-06) | Absolute x,y | (000,-49) | Distance : 49.00
12:01:51.495785 | Relative x,y | (000,-12) | Absolute x,y | (000,-61) | Distance : 61.00
12:01:51.506503 | Relative x,y | (000,-06) | Absolute x,y | (000,-67) | Distance : 67.00
12:01:51.517203 | Relative x,y | (000,-06) | Absolute x,y | (000,-73) | Distance : 73.00
12:01:51.527866 | Relative x,y | (001,-14) | Absolute x,y | (001,-87) | Distance : 86.99
12:01:51.538598 | Relative x,y | (000,-08) | Absolute x,y | (001,-95) | Distance : 94.99
12:01:51.549381 | Relative x,y | (000,-08) | Absolute x,y | (001,-103) | Distance : 103.00
12:01:51.560062 | Relative x,y | (000,-17) | Absolute x,y | (001,-120) | Distance : 120.00
12:01:51.570757 | Relative x,y | (000,-09) | Absolute x,y | (001,-129) | Distance : 129.00
12:01:51.581433 | Relative x,y | (000,-08) | Absolute x,y | (001,-137) | Distance : 137.00
12:01:51.592121 | Relative x,y | (000,-18) | Absolute x,y | (001,-155) | Distance : 155.00
12:01:51.602843 | Relative x,y | (000,-08) | Absolute x,y | (001,-163) | Distance : 163.00
12:01:51.613565 | Relative x,y | (000,-09) | Absolute x,y | (001,-172) | Distance : 172.00
12:01:51.624263 | Relative x,y | (000,-08) | Absolute x,y | (001,-180) | Distance : 180.00
12:01:51.634981 | Relative x,y | (000,-19) | Absolute x,y | (001,-199) | Distance : 199.00
12:01:51.645709 | Relative x,y | (000,-10) | Absolute x,y | (001,-209) | Distance : 209.00
12:01:51.656345 | Relative x,y | (000,-10) | Absolute x,y | (001,-219) | Distance : 219.00
12:01:51.666909 | Relative x,y | (000,-20) | Absolute x,y | (001,-239) | Distance : 239.00
12:01:51.677449 | Relative x,y | (001,-11) | Absolute x,y | (002,-250) | Distance : 249.99
12:01:51.687980 | Relative x,y | (000,-10) | Absolute x,y | (002,-260) | Distance : 259.99
12:01:51.698512 | Relative x,y | (000,-19) | Absolute x,y | (002,-279) | Distance : 278.99
12:01:51.709037 | Relative x,y | (000,-10) | Absolute x,y | (002,-289) | Distance : 288.99
12:01:51.719563 | Relative x,y | (000,-10) | Absolute x,y | (002,-299) | Distance : 298.99
12:01:51.730097 | Relative x,y | (000,-21) | Absolute x,y | (002,-320) | Distance : 319.99
12:01:51.740662 | Relative x,y | (000,-11) | Absolute x,y | (002,-331) | Distance : 330.99
12:01:51.751312 | Relative x,y | (001,-11) | Absolute x,y | (003,-342) | Distance : 341.99
12:01:51.761997 | Relative x,y | (000,-10) | Absolute x,y | (003,-352) | Distance : 351.99
12:01:51.772693 | Relative x,y | (000,-21) | Absolute x,y | (003,-373) | Distance : 372.99
12:01:51.783388 | Relative x,y | (000,-09) | Absolute x,y | (003,-382) | Distance : 381.99
12:01:51.794076 | Relative x,y | (000,-11) | Absolute x,y | (003,-393) | Distance : 392.99
12:01:51.804776 | Relative x,y | (000,-21) | Absolute x,y | (003,-414) | Distance : 413.99
12:01:51.817157 | Relative x,y | (000,-11) | Absolute x,y | (003,-425) | Distance : 424.99
12:01:51.827854 | Relative x,y | (000,-21) | Absolute x,y | (003,-446) | Distance : 445.99
12:01:51.838597 | Relative x,y | (000,-10) | Absolute x,y | (003,-456) | Distance : 455.99
12:01:51.849324 | Relative x,y | (000,-09) | Absolute x,y | (003,-465) | Distance : 464.99
12:01:51.860050 | Relative x,y | (000,-21) | Absolute x,y | (003,-486) | Distance : 485.99
12:01:51.870759 | Relative x,y | (000,-10) | Absolute x,y | (003,-496) | Distance : 495.99
12:01:51.881433 | Relative x,y | (000,-11) | Absolute x,y | (003,-507) | Distance : 506.99
12:01:51.892161 | Relative x,y | (000,-10) | Absolute x,y | (003,-517) | Distance : 516.99
12:01:51.902871 | Relative x,y | (000,-22) | Absolute x,y | (003,-539) | Distance : 538.99
12:01:51.913540 | Relative x,y | (000,-10) | Absolute x,y | (003,-549) | Distance : 548.99
12:01:51.924205 | Relative x,y | (000,-10) | Absolute x,y | (003,-559) | Distance : 558.99
12:01:51.934900 | Relative x,y | (000,-20) | Absolute x,y | (003,-579) | Distance : 578.99
12:01:51.945625 | Relative x,y | (000,-10) | Absolute x,y | (003,-589) | Distance : 588.99
12:01:51.956333 | Relative x,y | (000,-10) | Absolute x,y | (003,-599) | Distance : 598.99
12:01:51.966972 | Relative x,y | (000,-21) | Absolute x,y | (003,-620) | Distance : 619.99
12:01:51.977619 | Relative x,y | (000,-11) | Absolute x,y | (003,-631) | Distance : 630.99
12:01:51.988317 | Relative x,y | (000,-10) | Absolute x,y | (003,-641) | Distance : 640.99
12:01:51.999015 | Relative x,y | (000,-21) | Absolute x,y | (003,-662) | Distance : 661.99
12:01:52.009714 | Relative x,y | (000,-11) | Absolute x,y | (003,-673) | Distance : 672.99
12:01:52.021752 | Relative x,y | (000,-10) | Absolute x,y | (003,-683) | Distance : 682.99
12:01:52.033938 | Relative x,y | (000,-22) | Absolute x,y | (003,-705) | Distance : 704.99
12:01:52.044636 | Relative x,y | (000,-10) | Absolute x,y | (003,-715) | Distance : 714.99
12:01:52.055338 | Relative x,y | (000,-21) | Absolute x,y | (003,-736) | Distance : 735.99
12:01:52.066064 | Relative x,y | (-01,-09) | Absolute x,y | (002,-745) | Distance : 745.00
12:01:52.076789 | Relative x,y | (000,-10) | Absolute x,y | (002,-755) | Distance : 755.00
12:01:52.087472 | Relative x,y | (000,-20) | Absolute x,y | (002,-775) | Distance : 775.00
12:01:52.098159 | Relative x,y | (000,-10) | Absolute x,y | (002,-785) | Distance : 785.00
12:01:52.108900 | Relative x,y | (000,-10) | Absolute x,y | (002,-795) | Distance : 795.00
12:01:52.119654 | Relative x,y | (000,-20) | Absolute x,y | (002,-815) | Distance : 815.00
12:01:52.130398 | Relative x,y | (000,-11) | Absolute x,y | (002,-826) | Distance : 826.00
12:01:52.141015 | Relative x,y | (000,-09) | Absolute x,y | (002,-835) | Distance : 835.00
12:01:52.151718 | Relative x,y | (000,-10) | Absolute x,y | (002,-845) | Distance : 845.00
12:01:52.162456 | Relative x,y | (000,-21) | Absolute x,y | (002,-866) | Distance : 866.00
12:01:52.173214 | Relative x,y | (000,-10) | Absolute x,y | (002,-876) | Distance : 876.00
12:01:52.183883 | Relative x,y | (000,-11) | Absolute x,y | (002,-887) | Distance : 887.00
12:01:52.194528 | Relative x,y | (000,-21) | Absolute x,y | (002,-908) | Distance : 908.00
