motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:00:00.142542 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:00.279992 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:00.564562 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:00.872487 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:00:00.883172 | Relative x,y | (000,-02) | Absolute x,y | (000,-02) | Distance : 2.00
12:00:00.893874 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:00:00.904615 | Relative x,y | (000,-02) | Absolute x,y | (000,-05) | Distance : 5.00
12:00:00.915312 | Relative x,y | (000,-01) | Absolute x,y | (000,-06) | Distance : 6.00
12:00:00.926042 | Relative x,y | (001,-07) | Absolute x,y | (001,-13) | Distance : 12.96
12:00:00.937821 | Relative x,y | (000,-03) | Absolute x,y | (001,-16) | Distance : 15.97
12:00:00.948538 | Relative x,y | (000,-09) | Absolute x,y | (001,-25) | Distance : 24.98
12:00:00.959219 | Relative x,y | (000,-04) | Absolute x,y | (001,-29) | Distance : 28.98
12:00:00.969975 | Relative x,y | (000,-05) | Absolute x,y | (001,-34) | Distance : 33.99
12:00:00.980680 | Relative x,y | (000,-11) | Absolute x,y | (001,-45) | Distance : 44.99
12:00:00.991470 | Relative x,y | (000,-06) | Absolute x,y | (001,-51) | Distance : 50.99
12:00:01.002160 | Relative x,y | (000,-06) | Absolute x,y | (001,-57) | Distance : 56.99
12:00:01.012867 | Relative x,y | (000,-06) | Absolute x,y | (001,-63) | Distance : 62.99
12:00:01.023630 | Relative x,y | (000,-12) | Absolute x,y | (001,-75) | Distance : 74.99
12:00:01.034379 | Relative x,y | (000,-06) | Absolute x,y | (001,-81) | Distance : 80.99
12:00:01.045099 | Relative x,y | (000,-07) | Absolute x,y | (001,-88) | Distance : 87.99
12:00:01.055860 | Relative x,y | (000,-15) | Absolute x,y | (001,-103) | Distance : 103.00
12:00:01.066557 | Relative x,y | (000,-07) | Absolute x,y | (001,-110) | Distance : 110.00
12:00:01.077235 | Relative x,y | (000,-08) | Absolute x,y | (001,-118) | Distance : 118.00
12:00:01.087937 | Relative x,y | (000,-17) | Absolute x,y | (001,-135) | Distance : 135.00
12:00:01.098669 | Relative x,y | (000,-09) | Absolute x,y | (001,-144) | Distance : 144.00
12:00:01.109413 | Relative x,y | (000,-09) | Absolute x,y | (001,-153) | Distance : 153.00
12:00:01.120068 | Relative x,y | (000,-17) | Absolute x,y | (001,-170) | Distance : 170.00
12:00:01.130735 | Relative x,y | (001,-08) | Absolute x,y | (002,-178) | Distance : 177.99
12:00:01.141414 | Relative x,y | (000,-09) | Absolute x,y | (002,-187) | Distance : 186.99
12:00:01.152191 | Relative x,y | (000,-18) | Absolute x,y | (002,-205) | Distance : 204.99
12:00:01.164492 | Relative x,y | (000,-09) | Absolute x,y | (002,-214) | Distance : 213.99
12:00:01.175089 | Relative x,y | (000,-10) | Absolute x,y | (002,-224) | Distance : 223.99
12:00:01.185659 | Relative x,y | (000,-19) | Absolute x,y | (002,-243) | Distance : 242.99
12:00:01.196266 | Relative x,y | (000,-10) | Absolute x,y | (002,-253) | Distance : 252.99
12:00:01.206943 | Relative x,y | (-01,-10) | Absolute x,y | (001,-263) | Distance : 263.00
12:00:01.217598 | Relative x,y | (-01,-19) | Absolute x,y | (000,-282) | Distance : 282.00
12:00:01.228464 | Relative x,y | (000,-09) | Absolute x,y | (000,-291) | Distance : 291.00
12:00:01.239176 | Relative x,y | (000,-10) | Absolute x,y | (000,-301) | Distance : 301.00
12:00:01.249885 | Relative x,y | (000,-20) | Absolute x,y | (000,-321) | Distance : 321.00
12:00:01.260617 | Relative x,y | (000,-10) | Absolute x,y | (000,-331) | Distance : 331.00
12:00:01.271326 | Relative x,y | (000,-10) | Absolute x,y | (000,-341) | Distance : 341.00
12:00:01.282035 | Relative x,y | (000,-21) | Absolute x,y | (000,-362) | Distance : 362.00
12:00:01.292725 | Relative x,y | (000,-10) | Absolute x,y | (000,-372) | Distance : 372.00
12:00:01.303400 | Relative x,y | (000,-10) | Absolute x,y | (000,-382) | Distance : 382.00
12:00:01.314052 | Relative x,y | (000,-21) | Absolute x,y | (000,-403) | Distance : 403.00
12:00:01.324744 | Relative x,y | (-01,-10) | Absolute x,y | (-01,-413) | Distance : 413.00
12:00:01.335432 | Relative x,y | (000,-10) | Absolute x,y | (-01,-423) | Distance : 423.00
12:00:01.346152 | Relative x,y | (000,-20) | Absolute x,y | (-01,-443) | Distance : 443.00
12:00:01.356880 | Relative x,y | (000,-11) | Absolute x,y | (-01,-454) | Distance : 454.00
12:00:01.367552 | Relative x,y | (000,-10) | Absolute x,y | (-01,-464) | Distance : 464.00
12:00:01.378236 | Relative x,y | (000,-10) | Absolute x,y | (-01,-474) | Distance : 474.00
12:00:01.388932 | Relative x,y | (000,-20) | Absolute x,y | (-01,-494) | Distance : 494.00
12:00:01.399646 | Relative x,y | (000,-11) | Absolute x,y | (-01,-505) | Distance : 505.00
12:00:01.410341 | Relative x,y | (000,-10) | Absolute x,y | (-01,-515) | Distance : 515.00
12:00:01.421014 | Relative x,y | (001,-22) | Absolute x,y | (000,-537) | Distance : 537.00
12:00:01.431683 | Relative x,y | (000,-10) | Absolute x,y | (000,-547) | Distance : 547.00
12:00:01.442390 | Relative x,y | (000,-10) | Absolute x,y | (000,-557) | Distance : 557.00
12:00:01.453131 | Relative x,y | (000,-21) | Absolute x,y | (000,-578) | Distance : 578.00
12:00:01.465503 | Relative x,y | (000,-11) | Absolute x,y | (000,-589) | Distance : 589.00
12:00:01.476105 | Relative x,y | (000,-21) | Absolute x,y | (000,-610) | Distance : 610.00
12:00:01.486661 | Relative x,y | (000,-10) | Absolute x,y | (000,-620) | Distance : 620.00
12:00:01.497198 | Relative x,y | (000,-10) | Absolute x,y | (000,-630) | Distance : 630.00
12:00:01.507814 | Relative x,y | (000,-10) | Absolute x,y | (000,-640) | Distance : 640.00
12:00:01.518500 | Relative x,y | (000,-20) | Absolute x,y | (000,-660) | Distance : 660.00
12:00:01.529183 | Relative x,y | (000,-10) | Absolute x,y | (000,-670) | Distance : 670.00
12:00:01.539858 | Relative x,y | (000,-11) | Absolute x,y | (000,-681) | Distance : 681.00
12:00:01.550472 | Relative x,y | (000,-22) | Absolute x,y | (000,-703) | Distance : 703.00
12:00:01.561016 | Relative x,y | (000,-10) | Absolute x,y | (000,-713) | Distance : 713.00
12:00:01.571548 | Relative x,y | (000,-10) | Absolute x,y | (000,-723) | Distance : 723.00
12:00:01.582130 | Relative x,y | (000,-20) | Absolute x,y | (000,-743) | Distance : 743.00
12:00:01.592794 | Relative x,y | (000,-10) | Absolute x,y | (000,-753) | Distance : 753.00
12:00:01.603478 | Relative x,y | (000,-10) | Absolute x,y | (000,-763) | Distance : 763.00
12:00:01.614231 | Relative x,y | (000,-20) | Absolute x,y | (000,-783) | Distance : 783.00
12:00:01.624992 | Relative x,y | (000,-10) | Absolute x,y | (000,-793) | Distance : 793.00
12:00:01.635697 | Relative x,y | (000,-10) | Absolute x,y | (000,-803) | Distance : 803.00
12:00:01.646419 | Relative x,y | (000,-20) | Absolute x,y | (000,-823) | Distance : 823.00
12:00:01.657137 | Relative x,y | (000,-10) | Absolute x,y | (000,-833) | Distance : 833.00
12:00:01.667856 | Relative x,y | (000,-10) | Absolute x,y | (000,-843) | Distance : 843.00
12:00:01.678563 | Relative x,y | (000,-19) | Absolute x,y | (000,-862) | Distance : 862.00
12:00:01.689289 | Relative x,y | (000,-11) | Absolute x,y | (000,-873) | Distance : 873.00
12:00:01.700046 | Relative x,y | (000,-10) | Absolute x,y | (000,-883) | Distance : 883.00
12:00:01.712264 | Relative x,y | (000,-22) | Absolute x,y | (000,-905) | Distance : 905.00
12:00:01.722925 | Relative x,y | (000,-11) | Absolute x,y | (000,-916) | Distance : 916.00
12:00:01.733668 | Relative x,y | (001,-10) | Absolute x,y | (001,-926) | Distance : 926.00
12:00:01.744370 | Relative x,y | (000,-20) | Absolute x,y | (001,-946) | Distance : 946.00
12:00:01.754976 | Relative x,y | (000,-10) | Absolute x,y | (001,-956) | Distance : 956.00
12:00:01.765617 | Relative x,y | (000,-10) | Absolute x,y | (001,-966) | Distance : 966.00
12:00:01.776322 | Relative x,y | (001,-21) | Absolute x,y | (002,-987) | Distance : 987.00
12:00:01.787014 | Relative x,y | (000,-11) | Absolute x,y | (002,-998) | Distance : 998.00
