motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:02:01.242391 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:02:01.400604 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:02:01.411284 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:02:01.422060 | Relative x,y | (000,-02) | Absolute x,y | (000,-04) | Distance : 4.00
12:02:01.432794 | Relative x,y | (000,-05) | Absolute x,y | (000,-09) | Distance : 9.00
12:02:01.443525 | Relative x,y | (000,-03) | Absolute x,y | (000,-12) | Distance : 12.00
12:02:01.454260 | Relative x,y | (000,-04) | Absolute x,y | (000,-16) | Distance : 16.00
12:02:01.464981 | Relative x,y | (000,-06) | Absolute x,y | (000,-22) | Distance : 22.00
12:02:01.475648 | Relative x,y | (000,-04) | Absolute x,y | (000,-26) | Distance : 26.00
12:02:01.486382 | Relative x,y | (000,-04) | Absolute x,y | (000,-30) | Distance : 30.00
12:02:01.498745 | Relative x,y | (000,-08) | Absolute x,y | (000,-38) | Distance : 38.00
12:02:01.509718 | Relative x,y | (000,-05) | Absolute x,y | (000,-43) | Distance : 43.00
12:02:01.520340 | Relative x,y | (000,-04) | Absolute x,y | (000,-47) | Distance : 47.00
12:02:01.531016 | Relative x,y | (000,-09) | Absolute x,y | (000,-56) | Distance : 56.00
12:02:01.541786 | Relative x,y | (000,-05) | Absolute x,y | (000,-61) | Distance : 61.00
12:02:01.552520 | Relative x,y | (000,-06) | Absolute x,y | (000,-67) | Distance : 67.00
12:02:01.563221 | Relative x,y | (000,-11) | Absolute x,y | (000,-78) | Distance : 78.00
12:02:01.573929 | Relative x,y | (000,-05) | Absolute x,y | (000,-83) | Distance : 83.00
12:02:01.584679 | Relative x,y | (000,-06) | Absolute x,y | (000,-89) | Distance : 89.00
12:02:01.595344 | Relative x,y | (000,-15) | Absolute x,y | (000,-104) | Distance : 104.00
12:02:01.606025 | Relative x,y | (000,-07) | Absolute x,y | (000,-111) | Distance : 111.00
12:02:01.616753 | Relative x,y | (000,-08) | Absolute x,y | (000,-119) | Distance : 119.00
12:02:01.627498 | Relative x,y | (000,-16) | Absolute x,y | (000,-135) | Distance : 135.00
12:02:01.638172 | Relative x,y | (000,-08) | Absolute x,y | (000,-143) | Distance : 143.00
