motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

17:27:44.016344 | Relative x,y|000|-04|Absolute x,y|-02|-243|Distance|242.99
17:27:44.026904 | Relative x,y|000|-04|Absolute x,y|-02|-247|Distance|246.99
17:27:44.037539 | Relative x,y|000|-08|Absolute x,y|-02|-255|Distance|254.99
17:27:44.048287 | Relative x,y|000|-04|Absolute x,y|-02|-259|Distance|258.99
17:27:44.058985 | Relative x,y|000|-04|Absolute x,y|-02|-263|Distance|262.99
17:27:44.069674 | Relative x,y|000|-07|Absolute x,y|-02|-270|Distance|269.99
17:27:44.080310 | Relative x,y|000|-03|Absolute x,y|-02|-273|Distance|272.99
17:27:44.090971 | Relative x,y|000|-04|Absolute x,y|-02|-277|Distance|276.99
17:27:44.101682 | Relative x,y|000|-08|Absolute x,y|-02|-285|Distance|284.99
17:27:44.112310 | Relative x,y|000|-05|Absolute x,y|-02|-290|Distance|289.99
17:27:44.122874 | Relative x,y|000|-04|Absolute x,y|-02|-294|Distance|293.99
17:27:44.133458 | Relative x,y|000|-04|Absolute x,y|-02|-298|Distance|297.99
17:27:44.144014 | Relative x,y|000|-07|Absolute x,y|-02|-305|Distance|304.99
17:27:44.154600 | Relative x,y|000|-04|Absolute x,y|-02|-309|Distance|308.99
17:27:44.165259 | Relative x,y|000|-03|Absolute x,y|-02|-312|Distance|311.99
17:27:44.175968 | Relative x,y|000|-08|Absolute x,y|-02|-320|Distance|319.99
17:27:44.186744 | Relative x,y|000|-04|Absolute x,y|-02|-324|Distance|323.99
17:27:44.197472 | Relative x,y|000|-04|Absolute x,y|-02|-328|Distance|327.99
17:27:44.208159 | Relative x,y|000|-08|Absolute x,y|-02|-336|Distance|335.99
17:27:44.218842 | Relative x,y|000|-04|Absolute x,y|-02|-340|Distance|339.99
17:27:44.229521 | Relative x,y|000|-04|Absolute x,y|-02|-344|Distance|343.99
17:27:44.240224 | Relative x,y|000|-07|Absolute x,y|-02|-351|Distance|350.99
17:27:44.250911 | Relative x,y|001|-03|Absolute x,y|-01|-354|Distance|354.00
