motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:44:59.597563 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:59.873312 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:45:00.129355 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:45:00.139985 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:45:00.150642 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:45:00.161364 | Relative x,y | (000,-03) | Absolute x,y | (000,-06) | Distance : 6.00
12:45:00.172080 | Relative x,y | (000,-01) | Absolute x,y | (000,-07) | Distance : 7.00
12:45:00.182771 | Relative x,y | (000,-02) | Absolute x,y | (000,-09) | Distance : 9.00
12:45:00.193477 | Relative x,y | (000,-04) | Absolute x,y | (000,-13) | Distance : 13.00
12:45:00.204203 | Relative x,y | (000,-03) | Absolute x,y | (000,-16) | Distance : 16.00
12:45:00.214832 | Relative x,y | (000,-02) | Absolute x,y | (000,-18) | Distance : 18.00
12:45:00.225400 | Relative x,y | (000,-05) | Absolute x,y | (000,-23) | Distance : 23.00
12:45:00.235966 | Relative x,y | (000,-02) | Absolute x,y | (000,-25) | Distance : 25.00
12:45:00.246616 | Relative x,y | (000,-03) | Absolute x,y | (000,-28) | Distance : 28.00
12:45:00.257319 | Relative x,y | (000,-06) | Absolute x,y | (000,-34) | Distance : 34.00
12:45:00.268038 | Relative x,y | (000,-04) | Absolute x,y | (000,-38) | Distance : 38.00
12:45:00.278658 | Relative x,y | (000,-03) | Absolute x,y | (000,-41) | Distance : 41.00
12:45:00.289195 | Relative x,y | (000,-03) | Absolute x,y | (000,-44) | Distance : 44.00
12:45:00.299763 | Relative x,y | (000,-07) | Absolute x,y | (000,-51) | Distance : 51.00
12:45:00.310435 | Relative x,y | (000,-03) | Absolute x,y | (000,-54) | Distance : 54.00
12:45:00.321138 | Relative x,y | (000,-04) | Absolute x,y | (000,-58) | Distance : 58.00
12:45:00.331767 | Relative x,y | (-01,-08) | Absolute x,y | (-01,-66) | Distance : 65.99
12:45:00.344023 | Relative x,y | (000,-04) | Absolute x,y | (-01,-70) | Distance : 69.99
12:45:00.354727 | Relative x,y | (000,-08) | Absolute x,y | (-01,-78) | Distance : 77.99
12:45:00.365413 | Relative x,y | (000,-04) | Absolute x,y | (-01,-82) | Distance : 81.99
12:45:00.376098 | Relative x,y | (000,-04) | Absolute x,y | (-01,-86) | Distance : 85.99
12:45:00.386697 | Relative x,y | (000,-04) | Absolute x,y | (-01,-90) | Distance : 89.99
12:45:00.397328 | Relative x,y | (000,-09) | Absolute x,y | (-01,-99) | Distance : 98.99
12:45:00.408003 | Relative x,y | (000,-04) | Absolute x,y | (-01,-103) | Distance : 103.00
12:45:00.418711 | Relative x,y | (000,-04) | Absolute x,y | (-01,-107) | Distance : 107.00
12:45:00.429426 | Relative x,y | (000,-10) | Absolute x,y | (-01,-117) | Distance : 117.00
12:45:00.440024 | Relative x,y | (-01,-04) | Absolute x,y | (-02,-121) | Distance : 120.98
12:45:00.450564 | Relative x,y | (000,-05) | Absolute x,y | (-02,-126) | Distance : 125.98
12:45:00.461113 | Relative x,y | (000,-08) | Absolute x,y | (-02,-134) | Distance : 133.99
12:45:00.471733 | Relative x,y | (000,-04) | Absolute x,y | (-02,-138) | Distance : 137.99
12:45:00.482412 | Relative x,y | (-01,-04) | Absolute x,y | (-03,-142) | Distance : 141.97
12:45:00.493105 | Relative x,y | (000,-05) | Absolute x,y | (-03,-147) | Distance : 146.97
12:45:00.503848 | Relative x,y | (-01,-08) | Absolute x,y | (-04,-155) | Distance : 154.95
12:45:00.514547 | Relative x,y | (000,-05) | Absolute x,y | (-04,-160) | Distance : 159.95
12:45:00.525226 | Relative x,y | (000,-04) | Absolute x,y | (-04,-164) | Distance : 163.95
12:45:00.535946 | Relative x,y | (000,-09) | Absolute x,y | (-04,-173) | Distance : 172.95
12:45:00.546602 | Relative x,y | (000,-04) | Absolute x,y | (-04,-177) | Distance : 176.95
12:45:00.557299 | Relative x,y | (-01,-05) | Absolute x,y | (-05,-182) | Distance : 181.93
12:45:00.567979 | Relative x,y | (000,-09) | Absolute x,y | (-05,-191) | Distance : 190.93
12:45:00.578664 | Relative x,y | (000,-05) | Absolute x,y | (-05,-196) | Distance : 195.94
12:45:00.589353 | Relative x,y | (000,-05) | Absolute x,y | (-05,-201) | Distance : 200.94
12:45:00.600143 | Relative x,y | (000,-09) | Absolute x,y | (-05,-210) | Distance : 209.94
12:45:00.610827 | Relative x,y | (000,-04) | Absolute x,y | (-05,-214) | Distance : 213.94
12:45:00.621537 | Relative x,y | (000,-04) | Absolute x,y | (-05,-218) | Distance : 217.94
12:45:00.632285 | Relative x,y | (000,-09) | Absolute x,y | (-05,-227) | Distance : 226.94
12:45:00.642960 | Relative x,y | (000,-04) | Absolute x,y | (-05,-231) | Distance : 230.95
12:45:00.654989 | Relative x,y | (000,-05) | Absolute x,y | (-05,-236) | Distance : 235.95
12:45:00.665787 | Relative x,y | (000,-10) | Absolute x,y | (-05,-246) | Distance : 245.95
12:45:00.676497 | Relative x,y | (000,-04) | Absolute x,y | (-05,-250) | Distance : 249.95
12:45:00.687123 | Relative x,y | (000,-05) | Absolute x,y | (-05,-255) | Distance : 254.95
12:45:00.697821 | Relative x,y | (000,-08) | Absolute x,y | (-05,-263) | Distance : 262.95
12:45:00.708556 | Relative x,y | (-01,-04) | Absolute x,y | (-06,-267) | Distance : 266.93
12:45:00.719323 | Relative x,y | (000,-04) | Absolute x,y | (-06,-271) | Distance : 270.93
12:45:00.730044 | Relative x,y | (000,-10) | Absolute x,y | (-06,-281) | Distance : 280.94
12:45:00.740720 | Relative x,y | (000,-04) | Absolute x,y | (-06,-285) | Distance : 284.94
12:45:00.751424 | Relative x,y | (000,-04) | Absolute x,y | (-06,-289) | Distance : 288.94
12:45:00.762101 | Relative x,y | (000,-08) | Absolute x,y | (-06,-297) | Distance : 296.94
12:45:00.772731 | Relative x,y | (000,-04) | Absolute x,y | (-06,-301) | Distance : 300.94
12:45:00.783383 | Relative x,y | (000,-05) | Absolute x,y | (-06,-306) | Distance : 305.94
12:45:00.794108 | Relative x,y | (000,-09) | Absolute x,y | (-06,-315) | Distance : 314.94
12:45:00.804797 | Relative x,y | (000,-05) | Absolute x,y | (-06,-320) | Distance : 319.94
12:45:00.815429 | Relative x,y | (000,-04) | Absolute x,y | (-06,-324) | Distance : 323.94
12:45:00.826100 | Relative x,y | (000,-04) | Absolute x,y | (-06,-328) | Distance : 327.95
12:45:00.836791 | Relative x,y | (001,-08) | Absolute x,y | (-05,-336) | Distance : 335.96
12:45:00.847485 | Relative x,y | (000,-04) | Absolute x,y | (-05,-340) | Distance : 339.96
12:45:00.858215 | Relative x,y | (000,-05) | Absolute x,y | (-05,-345) | Distance : 344.96
12:45:00.868929 | Relative x,y | (000,-08) | Absolute x,y | (-05,-353) | Distance : 352.96
12:45:00.879636 | Relative x,y | (000,-05) | Absolute x,y | (-05,-358) | Distance : 357.97
12:45:00.890336 | Relative x,y | (000,-04) | Absolute x,y | (-05,-362) | Distance : 361.97
12:45:00.901015 | Relative x,y | (000,-09) | Absolute x,y | (-05,-371) | Distance : 370.97
12:45:00.911722 | Relative x,y | (-01,-04) | Absolute x,y | (-06,-375) | Distance : 374.95
12:45:00.922527 | Relative x,y | (000,-04) | Absolute x,y | (-06,-379) | Distance : 378.95
12:45:00.934787 | Relative x,y | (-01,-08) | Absolute x,y | (-07,-387) | Distance : 386.94
12:45:00.945464 | Relative x,y | (000,-05) | Absolute x,y | (-07,-392) | Distance : 391.94
12:45:00.957241 | Relative x,y | (000,-09) | Absolute x,y | (-07,-401) | Distance : 400.94
12:45:00.967949 | Relative x,y | (000,-05) | Absolute x,y | (-07,-406) | Distance : 405.94
12:45:00.978546 | Relative x,y | (000,-04) | Absolute x,y | (-07,-410) | Distance : 409.94
12:45:00.989085 | Relative x,y | (-01,-08) | Absolute x,y | (-08,-418) | Distance : 417.92
12:45:00.999675 | Relative x,y | (000,-04) | Absolute x,y | (-08,-422) | Distance : 421.92
12:45:01.010377 | Relative x,y | (000,-04) | Absolute x,y | (-08,-426) | Distance : 425.92
12:45:01.021099 | Relative x,y | (000,-10) | Absolute x,y | (-08,-436) | Distance : 435.93
12:45:01.031791 | Relative x,y | (000,-04) | Absolute x,y | (-08,-440) | Distance : 439.93
12:45:01.042486 | Relative x,y | (000,-05) | Absolute x,y | (-08,-445) | Distance : 444.93
12:45:01.053203 | Relative x,y | (-01,-04) | Absolute x,y | (-09,-449) | Distance : 448.91
12:45:01.063936 | Relative x,y | (000,-08) | Absolute x,y | (-09,-457) | Distance : 456.91
12:45:01.074816 | Relative x,y | (000,-04) | Absolute x,y | (-09,-461) | Distance : 460.91
12:45:01.085479 | Relative x,y | (000,-04) | Absolute x,y | (-09,-465) | Distance : 464.91
12:45:01.096147 | Relative x,y | (-01,-09) | Absolute x,y | (-10,-474) | Distance : 473.89
12:45:01.106857 | Relative x,y | (-01,-04) | Absolute x,y | (-11,-478) | Distance : 477.87
12:45:01.117579 | Relative x,y | (000,-05) | Absolute x,y | (-11,-483) | Distance : 482.87
