motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:45:23.023394 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:45:23.120188 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:45:23.236248 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:45:23.246934 | Relative x,y | (000,-02) | Absolute x,y | (000,-03) | Distance : 3.00
12:45:23.257628 | Relative x,y | (000,-01) | Absolute x,y | (000,-04) | Distance : 4.00
12:45:23.268316 | Relative x,y | (000,-01) | Absolute x,y | (000,-05) | Distance : 5.00
12:45:23.279007 | Relative x,y | (000,-03) | Absolute x,y | (000,-08) | Distance : 8.00
12:45:23.289695 | Relative x,y | (000,-02) | Absolute x,y | (000,-10) | Distance : 10.00
12:45:23.300332 | Relative x,y | (000,-02) | Absolute x,y | (000,-12) | Distance : 12.00
12:45:23.310890 | Relative x,y | (000,-04) | Absolute x,y | (000,-16) | Distance : 16.00
12:45:23.321488 | Relative x,y | (000,-02) | Absolute x,y | (000,-18) | Distance : 18.00
12:45:23.332152 | Relative x,y | (000,-03) | Absolute x,y | (000,-21) | Distance : 21.00
12:45:23.342863 | Relative x,y | (000,-06) | Absolute x,y | (000,-27) | Distance : 27.00
12:45:23.355035 | Relative x,y | (000,-03) | Absolute x,y | (000,-30) | Distance : 30.00
12:45:23.365740 | Relative x,y | (000,-03) | Absolute x,y | (000,-33) | Distance : 33.00
12:45:23.376456 | Relative x,y | (000,-06) | Absolute x,y | (000,-39) | Distance : 39.00
12:45:23.387246 | Relative x,y | (000,-03) | Absolute x,y | (000,-42) | Distance : 42.00
12:45:23.397997 | Relative x,y | (000,-03) | Absolute x,y | (000,-45) | Distance : 45.00
12:45:23.408701 | Relative x,y | (000,-06) | Absolute x,y | (000,-51) | Distance : 51.00
12:45:23.419368 | Relative x,y | (000,-04) | Absolute x,y | (000,-55) | Distance : 55.00
12:45:23.430015 | Relative x,y | (000,-04) | Absolute x,y | (000,-59) | Distance : 59.00
12:45:23.440688 | Relative x,y | (-01,-08) | Absolute x,y | (-01,-67) | Distance : 66.99
12:45:23.451368 | Relative x,y | (000,-03) | Absolute x,y | (-01,-70) | Distance : 69.99
12:45:23.462118 | Relative x,y | (000,-03) | Absolute x,y | (-01,-73) | Distance : 72.99
12:45:23.472765 | Relative x,y | (000,-07) | Absolute x,y | (-01,-80) | Distance : 79.99
12:45:23.483361 | Relative x,y | (000,-04) | Absolute x,y | (-01,-84) | Distance : 83.99
12:45:23.494027 | Relative x,y | (000,-05) | Absolute x,y | (-01,-89) | Distance : 88.99
12:45:23.504710 | Relative x,y | (-01,-09) | Absolute x,y | (-02,-98) | Distance : 97.98
12:45:23.515387 | Relative x,y | (000,-04) | Absolute x,y | (-02,-102) | Distance : 101.98
12:45:23.526025 | Relative x,y | (000,-04) | Absolute x,y | (-02,-106) | Distance : 105.98
12:45:23.536658 | Relative x,y | (000,-09) | Absolute x,y | (-02,-115) | Distance : 114.98
12:45:23.547285 | Relative x,y | (-01,-03) | Absolute x,y | (-03,-118) | Distance : 117.96
12:45:23.558017 | Relative x,y | (000,-05) | Absolute x,y | (-03,-123) | Distance : 122.96
12:45:23.570012 | Relative x,y | (000,-08) | Absolute x,y | (-03,-131) | Distance : 130.97
12:45:23.580623 | Relative x,y | (000,-05) | Absolute x,y | (-03,-136) | Distance : 135.97
12:45:23.591228 | Relative x,y | (000,-04) | Absolute x,y | (-03,-140) | Distance : 139.97
12:45:23.601830 | Relative x,y | (000,-04) | Absolute x,y | (-03,-144) | Distance : 143.97
12:45:23.612500 | Relative x,y | (000,-09) | Absolute x,y | (-03,-153) | Distance : 152.97
12:45:23.623170 | Relative x,y | (-01,-04) | Absolute x,y | (-04,-157) | Distance : 156.95
12:45:23.633862 | Relative x,y | (000,-04) | Absolute x,y | (-04,-161) | Distance : 160.95
12:45:23.644693 | Relative x,y | (000,-08) | Absolute x,y | (-04,-169) | Distance : 168.95
12:45:23.655350 | Relative x,y | (-01,-05) | Absolute x,y | (-05,-174) | Distance : 173.93
12:45:23.666051 | Relative x,y | (000,-04) | Absolute x,y | (-05,-178) | Distance : 177.93
12:45:23.676730 | Relative x,y | (000,-09) | Absolute x,y | (-05,-187) | Distance : 186.93
12:45:23.687441 | Relative x,y | (000,-05) | Absolute x,y | (-05,-192) | Distance : 191.93
12:45:23.698153 | Relative x,y | (000,-04) | Absolute x,y | (-05,-196) | Distance : 195.94
12:45:23.708902 | Relative x,y | (000,-09) | Absolute x,y | (-05,-205) | Distance : 204.94
12:45:23.719692 | Relative x,y | (000,-04) | Absolute x,y | (-05,-209) | Distance : 208.94
12:45:23.730401 | Relative x,y | (-01,-05) | Absolute x,y | (-06,-214) | Distance : 213.92
12:45:23.741133 | Relative x,y | (000,-09) | Absolute x,y | (-06,-223) | Distance : 222.92
12:45:23.751824 | Relative x,y | (000,-04) | Absolute x,y | (-06,-227) | Distance : 226.92
12:45:23.762535 | Relative x,y | (000,-04) | Absolute x,y | (-06,-231) | Distance : 230.92
12:45:23.774858 | Relative x,y | (-01,-08) | Absolute x,y | (-07,-239) | Distance : 238.90
12:45:23.785626 | Relative x,y | (000,-04) | Absolute x,y | (-07,-243) | Distance : 242.90
12:45:23.796414 | Relative x,y | (000,-05) | Absolute x,y | (-07,-248) | Distance : 247.90
12:45:23.807102 | Relative x,y | (-01,-09) | Absolute x,y | (-08,-257) | Distance : 256.88
12:45:23.817776 | Relative x,y | (000,-04) | Absolute x,y | (-08,-261) | Distance : 260.88
12:45:23.828492 | Relative x,y | (000,-04) | Absolute x,y | (-08,-265) | Distance : 264.88
12:45:23.839235 | Relative x,y | (-01,-08) | Absolute x,y | (-09,-273) | Distance : 272.85
12:45:23.849995 | Relative x,y | (000,-04) | Absolute x,y | (-09,-277) | Distance : 276.85
12:45:23.860610 | Relative x,y | (000,-04) | Absolute x,y | (-09,-281) | Distance : 280.86
12:45:23.871157 | Relative x,y | (000,-09) | Absolute x,y | (-09,-290) | Distance : 289.86
12:45:23.881753 | Relative x,y | (000,-05) | Absolute x,y | (-09,-295) | Distance : 294.86
12:45:23.892446 | Relative x,y | (000,-05) | Absolute x,y | (-09,-300) | Distance : 299.86
12:45:23.903191 | Relative x,y | (000,-08) | Absolute x,y | (-09,-308) | Distance : 307.87
12:45:23.913843 | Relative x,y | (000,-04) | Absolute x,y | (-09,-312) | Distance : 311.87
12:45:23.924522 | Relative x,y | (000,-04) | Absolute x,y | (-09,-316) | Distance : 315.87
12:45:23.935265 | Relative x,y | (000,-05) | Absolute x,y | (-09,-321) | Distance : 320.87
12:45:23.945984 | Relative x,y | (000,-09) | Absolute x,y | (-09,-330) | Distance : 329.88
12:45:23.956659 | Relative x,y | (000,-04) | Absolute x,y | (-09,-334) | Distance : 333.88
12:45:23.967360 | Relative x,y | (000,-04) | Absolute x,y | (-09,-338) | Distance : 337.88
12:45:23.978097 | Relative x,y | (-01,-09) | Absolute x,y | (-10,-347) | Distance : 346.86
12:45:23.988838 | Relative x,y | (000,-03) | Absolute x,y | (-10,-350) | Distance : 349.86
12:45:23.999565 | Relative x,y | (000,-04) | Absolute x,y | (-10,-354) | Distance : 353.86
12:45:24.010357 | Relative x,y | (000,-09) | Absolute x,y | (-10,-363) | Distance : 362.86
12:45:24.021541 | Relative x,y | (000,-05) | Absolute x,y | (-10,-368) | Distance : 367.86
12:45:24.032214 | Relative x,y | (000,-04) | Absolute x,y | (-10,-372) | Distance : 371.87
12:45:24.042888 | Relative x,y | (000,-09) | Absolute x,y | (-10,-381) | Distance : 380.87
12:45:24.053557 | Relative x,y | (000,-04) | Absolute x,y | (-10,-385) | Distance : 384.87
12:45:24.064304 | Relative x,y | (000,-04) | Absolute x,y | (-10,-389) | Distance : 388.87
12:45:24.075001 | Relative x,y | (000,-09) | Absolute x,y | (-10,-398) | Distance : 397.87
12:45:24.085678 | Relative x,y | (000,-04) | Absolute x,y | (-10,-402) | Distance : 401.88
12:45:24.096282 | Relative x,y | (000,-05) | Absolute x,y | (-10,-407) | Distance : 406.88
12:45:24.106979 | Relative x,y | (-01,-09) | Absolute x,y | (-11,-416) | Distance : 415.85
