motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:44:29.724428 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:29.861797 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:44:30.400991 | Relative x,y | (000,-01) | Absolute x,y | (000,-01) | Distance : 1.00
12:44:30.411622 | Relative x,y | (000,-01) | Absolute x,y | (000,-02) | Distance : 2.00
12:44:30.422263 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:44:30.432931 | Relative x,y | (000,-01) | Absolute x,y | (000,-04) | Distance : 4.00
12:44:30.443622 | Relative x,y | (000,-03) | Absolute x,y | (000,-07) | Distance : 7.00
12:44:30.454352 | Relative x,y | (000,-02) | Absolute x,y | (000,-09) | Distance : 9.00
12:44:30.465030 | Relative x,y | (000,-02) | Absolute x,y | (000,-11) | Distance : 11.00
12:44:30.475701 | Relative x,y | (000,-04) | Absolute x,y | (000,-15) | Distance : 15.00
12:44:30.486403 | Relative x,y | (000,-02) | Absolute x,y | (000,-17) | Distance : 17.00
12:44:30.497162 | Relative x,y | (000,-03) | Absolute x,y | (000,-20) | Distance : 20.00
12:44:30.509347 | Relative x,y | (000,-05) | Absolute x,y | (000,-25) | Distance : 25.00
12:44:30.519921 | Relative x,y | (000,-03) | Absolute x,y | (000,-28) | Distance : 28.00
12:44:30.530495 | Relative x,y | (-01,-05) | Absolute x,y | (-01,-33) | Distance : 32.98
12:44:30.541138 | Relative x,y | (000,-03) | Absolute x,y | (-01,-36) | Distance : 35.99
12:44:30.551795 | Relative x,y | (000,-03) | Absolute x,y | (-01,-39) | Distance : 38.99
12:44:30.562531 | Relative x,y | (000,-07) | Absolute x,y | (-01,-46) | Distance : 45.99
12:44:30.573543 | Relative x,y | (000,-03) | Absolute x,y | (-01,-49) | Distance : 48.99
12:44:30.584194 | Relative x,y | (-01,-03) | Absolute x,y | (-02,-52) | Distance : 51.96
12:44:30.594928 | Relative x,y | (000,-08) | Absolute x,y | (-02,-60) | Distance : 59.97
12:44:30.605625 | Relative x,y | (000,-05) | Absolute x,y | (-02,-65) | Distance : 64.97
12:44:30.616258 | Relative x,y | (000,-03) | Absolute x,y | (-02,-68) | Distance : 67.97
12:44:30.626878 | Relative x,y | (-01,-04) | Absolute x,y | (-03,-72) | Distance : 71.94
12:44:30.637571 | Relative x,y | (000,-08) | Absolute x,y | (-03,-80) | Distance : 79.94
12:44:30.648263 | Relative x,y | (000,-04) | Absolute x,y | (-03,-84) | Distance : 83.95
12:44:30.658892 | Relative x,y | (000,-05) | Absolute x,y | (-03,-89) | Distance : 88.95
12:44:30.669547 | Relative x,y | (000,-08) | Absolute x,y | (-03,-97) | Distance : 96.95
12:44:30.680275 | Relative x,y | (000,-04) | Absolute x,y | (-03,-101) | Distance : 100.96
12:44:30.691021 | Relative x,y | (000,-04) | Absolute x,y | (-03,-105) | Distance : 104.96
12:44:30.701706 | Relative x,y | (-01,-09) | Absolute x,y | (-04,-114) | Distance : 113.93
12:44:30.712304 | Relative x,y | (000,-04) | Absolute x,y | (-04,-118) | Distance : 117.93
12:44:30.722875 | Relative x,y | (000,-04) | Absolute x,y | (-04,-122) | Distance : 121.93
12:44:30.733553 | Relative x,y | (000,-04) | Absolute x,y | (-04,-126) | Distance : 125.94
12:44:30.744284 | Relative x,y | (000,-09) | Absolute x,y | (-04,-135) | Distance : 134.94
12:44:30.755103 | Relative x,y | (001,-05) | Absolute x,y | (-03,-140) | Distance : 139.97
12:44:30.765786 | Relative x,y | (000,-04) | Absolute x,y | (-03,-144) | Distance : 143.97
12:44:30.776543 | Relative x,y | (000,-09) | Absolute x,y | (-03,-153) | Distance : 152.97
12:44:30.789118 | Relative x,y | (000,-04) | Absolute x,y | (-03,-157) | Distance : 156.97
12:44:30.799826 | Relative x,y | (000,-09) | Absolute x,y | (-03,-166) | Distance : 165.97
12:44:30.810507 | Relative x,y | (000,-04) | Absolute x,y | (-03,-170) | Distance : 169.97
12:44:30.821218 | Relative x,y | (000,-05) | Absolute x,y | (-03,-175) | Distance : 174.97
12:44:30.831927 | Relative x,y | (000,-09) | Absolute x,y | (-03,-184) | Distance : 183.98
12:44:30.842639 | Relative x,y | (000,-05) | Absolute x,y | (-03,-189) | Distance : 188.98
12:44:30.853357 | Relative x,y | (000,-04) | Absolute x,y | (-03,-193) | Distance : 192.98
12:44:30.864091 | Relative x,y | (000,-09) | Absolute x,y | (-03,-202) | Distance : 201.98
12:44:30.874802 | Relative x,y | (000,-04) | Absolute x,y | (-03,-206) | Distance : 205.98
12:44:30.885496 | Relative x,y | (-01,-04) | Absolute x,y | (-04,-210) | Distance : 209.96
12:44:30.896192 | Relative x,y | (000,-10) | Absolute x,y | (-04,-220) | Distance : 219.96
12:44:30.906889 | Relative x,y | (000,-05) | Absolute x,y | (-04,-225) | Distance : 224.96
12:44:30.917623 | Relative x,y | (000,-04) | Absolute x,y | (-04,-229) | Distance : 228.97
12:44:30.928321 | Relative x,y | (000,-08) | Absolute x,y | (-04,-237) | Distance : 236.97
12:44:30.939035 | Relative x,y | (000,-04) | Absolute x,y | (-04,-241) | Distance : 240.97
12:44:30.949745 | Relative x,y | (000,-05) | Absolute x,y | (-04,-246) | Distance : 245.97
12:44:30.960379 | Relative x,y | (000,-04) | Absolute x,y | (-04,-250) | Distance : 249.97
12:44:30.971073 | Relative x,y | (-01,-09) | Absolute x,y | (-05,-259) | Distance : 258.95
12:44:30.981799 | Relative x,y | (000,-04) | Absolute x,y | (-05,-263) | Distance : 262.95
12:44:30.992470 | Relative x,y | (000,-04) | Absolute x,y | (-05,-267) | Distance : 266.95
12:44:31.003033 | Relative x,y | (000,-08) | Absolute x,y | (-05,-275) | Distance : 274.95
12:44:31.013614 | Relative x,y | (-01,-05) | Absolute x,y | (-06,-280) | Distance : 279.94
12:44:31.024347 | Relative x,y | (000,-04) | Absolute x,y | (-06,-284) | Distance : 283.94
12:44:31.035112 | Relative x,y | (000,-09) | Absolute x,y | (-06,-293) | Distance : 292.94
12:44:31.045848 | Relative x,y | (000,-05) | Absolute x,y | (-06,-298) | Distance : 297.94
12:44:31.056535 | Relative x,y | (000,-05) | Absolute x,y | (-06,-303) | Distance : 302.94
12:44:31.067183 | Relative x,y | (000,-09) | Absolute x,y | (-06,-312) | Distance : 311.94
12:44:31.077850 | Relative x,y | (000,-04) | Absolute x,y | (-06,-316) | Distance : 315.94
12:44:31.088600 | Relative x,y | (000,-05) | Absolute x,y | (-06,-321) | Distance : 320.94
12:44:31.099335 | Relative x,y | (000,-09) | Absolute x,y | (-06,-330) | Distance : 329.95
12:44:31.110089 | Relative x,y | (000,-04) | Absolute x,y | (-06,-334) | Distance : 333.95
12:44:31.120828 | Relative x,y | (000,-05) | Absolute x,y | (-06,-339) | Distance : 338.95
12:44:31.131530 | Relative x,y | (000,-08) | Absolute x,y | (-06,-347) | Distance : 346.95
12:44:31.142232 | Relative x,y | (000,-04) | Absolute x,y | (-06,-351) | Distance : 350.95
12:44:31.152873 | Relative x,y | (000,-03) | Absolute x,y | (-06,-354) | Distance : 353.95
12:44:31.163454 | Relative x,y | (-01,-09) | Absolute x,y | (-07,-363) | Distance : 362.93
12:44:31.174037 | Relative x,y | (000,-04) | Absolute x,y | (-07,-367) | Distance : 366.93
12:44:31.184679 | Relative x,y | (000,-06) | Absolute x,y | (-07,-373) | Distance : 372.93
12:44:31.195353 | Relative x,y | (-01,-05) | Absolute x,y | (-08,-378) | Distance : 377.92
12:44:31.206065 | Relative x,y | (000,-09) | Absolute x,y | (-08,-387) | Distance : 386.92
12:44:31.216864 | Relative x,y | (000,-04) | Absolute x,y | (-08,-391) | Distance : 390.92
12:44:31.229182 | Relative x,y | (-01,-03) | Absolute x,y | (-09,-394) | Distance : 393.90
12:44:31.239903 | Relative x,y | (000,-09) | Absolute x,y | (-09,-403) | Distance : 402.90
12:44:31.250664 | Relative x,y | (000,-04) | Absolute x,y | (-09,-407) | Distance : 406.90
12:44:31.261392 | Relative x,y | (-01,-10) | Absolute x,y | (-10,-417) | Distance : 416.88
12:44:31.272088 | Relative x,y | (000,-05) | Absolute x,y | (-10,-422) | Distance : 421.88
12:44:31.282816 | Relative x,y | (000,-04) | Absolute x,y | (-10,-426) | Distance : 425.88
12:44:31.293528 | Relative x,y | (000,-04) | Absolute x,y | (-10,-430) | Distance : 429.88
12:44:31.304228 | Relative x,y | (-01,-08) | Absolute x,y | (-11,-438) | Distance : 437.86
