motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

12:45:55.177332 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:45:55.356285 | Relative x,y | (000,000) | Absolute x,y | (000,000) | Distance : 0.00
12:45:55.472210 | Relative x,y | (000,-02) | Absolute x,y | (000,-02) | Distance : 2.00
12:45:55.482872 | Relative x,y | (000,-01) | Absolute x,y | (000,-03) | Distance : 3.00
12:45:55.493513 | Relative x,y | (000,-02) | Absolute x,y | (000,-05) | Distance : 5.00
12:45:55.504174 | Relative x,y | (000,-01) | Absolute x,y | (000,-06) | Distance : 6.00
12:45:55.514899 | Relative x,y | (000,-04) | Absolute x,y | (000,-10) | Distance : 10.00
12:45:55.525653 | Relative x,y | (000,-02) | Absolute x,y | (000,-12) | Distance : 12.00
12:45:55.536308 | Relative x,y | (000,-03) | Absolute x,y | (000,-15) | Distance : 15.00
12:45:55.546931 | Relative x,y | (000,-04) | Absolute x,y | (000,-19) | Distance : 19.00
12:45:55.557612 | Relative x,y | (000,-03) | Absolute x,y | (000,-22) | Distance : 22.00
12:45:55.568357 | Relative x,y | (000,-03) | Absolute x,y | (000,-25) | Distance : 25.00
12:45:55.579109 | Relative x,y | (000,-06) | Absolute x,y | (000,-31) | Distance : 31.00
12:45:55.589823 | Relative x,y | (-01,-03) | Absolute x,y | (-01,-34) | Distance : 33.99
12:45:55.600616 | Relative x,y | (000,-03) | Absolute x,y | (-01,-37) | Distance : 36.99
12:45:55.611359 | Relative x,y | (000,-06) | Absolute x,y | (-01,-43) | Distance : 42.99
12:45:55.622040 | Relative x,y | (000,-04) | Absolute x,y | (-01,-47) | Distance : 46.99
12:45:55.632695 | Relative x,y | (000,-04) | Absolute x,y | (-01,-51) | Distance : 50.99
12:45:55.643397 | Relative x,y | (000,-09) | Absolute x,y | (-01,-60) | Distance : 59.99
12:45:55.654120 | Relative x,y | (000,-04) | Absolute x,y | (-01,-64) | Distance : 63.99
12:45:55.666480 | Relative x,y | (000,-03) | Absolute x,y | (-01,-67) | Distance : 66.99
12:45:55.677370 | Relative x,y | (000,-08) | Absolute x,y | (-01,-75) | Distance : 74.99
12:45:55.688043 | Relative x,y | (000,-05) | Absolute x,y | (-01,-80) | Distance : 79.99
12:45:55.698721 | Relative x,y | (000,-04) | Absolute x,y | (-01,-84) | Distance : 83.99
12:45:55.709429 | Relative x,y | (000,-08) | Absolute x,y | (-01,-92) | Distance : 91.99
12:45:55.720116 | Relative x,y | (001,-05) | Absolute x,y | (000,-97) | Distance : 97.00
12:45:55.730755 | Relative x,y | (000,-04) | Absolute x,y | (000,-101) | Distance : 101.00
12:45:55.741458 | Relative x,y | (000,-08) | Absolute x,y | (000,-109) | Distance : 109.00
12:45:55.752207 | Relative x,y | (000,-04) | Absolute x,y | (000,-113) | Distance : 113.00
12:45:55.762843 | Relative x,y | (000,-04) | Absolute x,y | (000,-117) | Distance : 117.00
12:45:55.773444 | Relative x,y | (-01,-09) | Absolute x,y | (-01,-126) | Distance : 126.00
12:45:55.783986 | Relative x,y | (000,-04) | Absolute x,y | (-01,-130) | Distance : 130.00
12:45:55.794615 | Relative x,y | (000,-05) | Absolute x,y | (-01,-135) | Distance : 135.00
12:45:55.805324 | Relative x,y | (-01,-10) | Absolute x,y | (-02,-145) | Distance : 144.99
12:45:55.816045 | Relative x,y | (000,-04) | Absolute x,y | (-02,-149) | Distance : 148.99
12:45:55.826730 | Relative x,y | (000,-05) | Absolute x,y | (-02,-154) | Distance : 153.99
12:45:55.837405 | Relative x,y | (-01,-08) | Absolute x,y | (-03,-162) | Distance : 161.97
12:45:55.848114 | Relative x,y | (000,-04) | Absolute x,y | (-03,-166) | Distance : 165.97
12:45:55.858841 | Relative x,y | (000,-04) | Absolute x,y | (-03,-170) | Distance : 169.97
12:45:55.869562 | Relative x,y | (-01,-05) | Absolute x,y | (-04,-175) | Distance : 174.95
12:45:55.880261 | Relative x,y | (000,-09) | Absolute x,y | (-04,-184) | Distance : 183.96
12:45:55.891008 | Relative x,y | (000,-04) | Absolute x,y | (-04,-188) | Distance : 187.96
12:45:55.903280 | Relative x,y | (000,-04) | Absolute x,y | (-04,-192) | Distance : 191.96
12:45:55.915003 | Relative x,y | (000,-08) | Absolute x,y | (-04,-200) | Distance : 199.96
12:45:55.925697 | Relative x,y | (000,-04) | Absolute x,y | (-04,-204) | Distance : 203.96
12:45:55.936369 | Relative x,y | (-01,-09) | Absolute x,y | (-05,-213) | Distance : 212.94
12:45:55.947294 | Relative x,y | (000,-04) | Absolute x,y | (-05,-217) | Distance : 216.94
12:45:55.958017 | Relative x,y | (000,-05) | Absolute x,y | (-05,-222) | Distance : 221.94
12:45:55.968695 | Relative x,y | (-01,-08) | Absolute x,y | (-06,-230) | Distance : 229.92
12:45:55.979384 | Relative x,y | (000,-04) | Absolute x,y | (-06,-234) | Distance : 233.92
12:45:55.990107 | Relative x,y | (-01,-04) | Absolute x,y | (-07,-238) | Distance : 237.90
12:45:56.000848 | Relative x,y | (000,-09) | Absolute x,y | (-07,-247) | Distance : 246.90
12:45:56.011509 | Relative x,y | (000,-04) | Absolute x,y | (-07,-251) | Distance : 250.90
12:45:56.022106 | Relative x,y | (000,-05) | Absolute x,y | (-07,-256) | Distance : 255.90
12:45:56.032661 | Relative x,y | (000,-09) | Absolute x,y | (-07,-265) | Distance : 264.91
12:45:56.043204 | Relative x,y | (000,-04) | Absolute x,y | (-07,-269) | Distance : 268.91
12:45:56.053771 | Relative x,y | (000,-04) | Absolute x,y | (-07,-273) | Distance : 272.91
12:45:56.064332 | Relative x,y | (000,-04) | Absolute x,y | (-07,-277) | Distance : 276.91
12:45:56.074875 | Relative x,y | (000,-09) | Absolute x,y | (-07,-286) | Distance : 285.91
12:45:56.085461 | Relative x,y | (000,-04) | Absolute x,y | (-07,-290) | Distance : 289.92
12:45:56.096145 | Relative x,y | (001,-05) | Absolute x,y | (-06,-295) | Distance : 294.94
12:45:56.106848 | Relative x,y | (000,-09) | Absolute x,y | (-06,-304) | Distance : 303.94
12:45:56.117560 | Relative x,y | (000,-04) | Absolute x,y | (-06,-308) | Distance : 307.94
12:45:56.129674 | Relative x,y | (000,-04) | Absolute x,y | (-06,-312) | Distance : 311.94
12:45:56.140549 | Relative x,y | (-01,-09) | Absolute x,y | (-07,-321) | Distance : 320.92
12:45:56.151223 | Relative x,y | (000,-04) | Absolute x,y | (-07,-325) | Distance : 324.92
12:45:56.161971 | Relative x,y | (000,-09) | Absolute x,y | (-07,-334) | Distance : 333.93
12:45:56.172686 | Relative x,y | (000,-04) | Absolute x,y | (-07,-338) | Distance : 337.93
12:45:56.183397 | Relative x,y | (000,-04) | Absolute x,y | (-07,-342) | Distance : 341.93
12:45:56.194009 | Relative x,y | (000,-05) | Absolute x,y | (-07,-347) | Distance : 346.93
12:45:56.204638 | Relative x,y | (-01,-08) | Absolute x,y | (-08,-355) | Distance : 354.91
12:45:56.215315 | Relative x,y | (000,-04) | Absolute x,y | (-08,-359) | Distance : 358.91
12:45:56.225994 | Relative x,y | (-01,-05) | Absolute x,y | (-09,-364) | Distance : 363.89
12:45:56.236664 | Relative x,y | (000,-09) | Absolute x,y | (-09,-373) | Distance : 372.89
12:45:56.247377 | Relative x,y | (000,-04) | Absolute x,y | (-09,-377) | Distance : 376.89
12:45:56.258113 | Relative x,y | (-01,-05) | Absolute x,y | (-10,-382) | Distance : 381.87
12:45:56.268808 | Relative x,y | (000,-08) | Absolute x,y | (-10,-390) | Distance : 389.87
12:45:56.279512 | Relative x,y | (-01,-05) | Absolute x,y | (-11,-395) | Distance : 394.85
12:45:56.290238 | Relative x,y | (000,-04) | Absolute x,y | (-11,-399) | Distance : 398.85
12:45:56.300903 | Relative x,y | (000,-08) | Absolute x,y | (-11,-407) | Distance : 406.85
12:45:56.311597 | Relative x,y | (000,-05) | Absolute x,y | (-11,-412) | Distance : 411.85
12:45:56.322372 | Relative x,y | (000,-04) | Absolute x,y | (-11,-416) | Distance : 415.85
12:45:56.333178 | Relative x,y | (000,-08) | Absolute x,y | (-11,-424) | Distance : 423.86
12:45:56.343923 | Relative x,y | (000,-05) | Absolute x,y | (-11,-429) | Distance : 428.86
12:45:56.354618 | Relative x,y | (000,-04) | Absolute x,y | (-11,-433) | Distance : 432.86
12:45:56.365357 | Relative x,y | (000,-07) | Absolute x,y | (-11,-440) | Distance : 439.86
12:45:56.376097 | Relative x,y | (000,-05) | Absolute x,y | (-11,-445) | Distance : 444.86
12:45:56.386786 | Relative x,y | (000,-04) | Absolute x,y | (-11,-449) | Distance : 448.87
12:45:56.397694 | Relative x,y | (000,-08) | Absolute x,y | (-11,-457) | Distance : 456.87
12:45:56.408392 | Relative x,y | (000,-05) | Absolute x,y | (-11,-462) | Distance : 461.87
12:45:56.419552 | Relative x,y | (000,-04) | Absolute x,y | (-11,-466) | Distance : 465.87
12:45:56.430286 | Relative x,y | (000,-08) | Absolute x,y | (-11,-474) | Distance : 473.87
12:45:56.440977 | Relative x,y | (000,-04) | Absolute x,y | (-11,-478) | Distance : 477.87
12:45:56.451629 | Relative x,y | (000,-04) | Absolute x,y | (-11,-482) | Distance : 481.87
12:45:56.462271 | Relative x,y | (000,-10) | Absolute x,y | (-11,-492) | Distance : 491.88
12:45:56.472947 | Relative x,y | (-01,-05) | Absolute x,y | (-12,-497) | Distance : 496.86
12:45:56.483660 | Relative x,y | (000,-04) | Absolute x,y | (-12,-501) | Distance : 500.86
12:45:56.494302 | Relative x,y | (000,-04) | Absolute x,y | (-12,-505) | Distance : 504.86
12:45:56.504856 | Relative x,y | (-01,-08) | Absolute x,y | (-13,-513) | Distance : 512.84
12:45:56.515424 | Relative x,y | (000,-04) | Absolute x,y | (-13,-517) | Distance : 516.84
12:45:56.526099 | Relative x,y | (000,-04) | Absolute x,y | (-13,-521) | Distance : 520.84
12:45:56.536894 | Relative x,y | (000,-09) | Absolute x,y | (-13,-530) | Distance : 529.84
12:45:56.547627 | Relative x,y | (000,-05) | Absolute x,y | (-13,-535) | Distance : 534.84
12:45:56.558254 | Relative x,y | (000,-04) | Absolute x,y | (-13,-539) | Distance : 538.84
12:45:56.568822 | Relative x,y | (000,-09) | Absolute x,y | (-13,-548) | Distance : 547.85
12:45:56.579361 | Relative x,y | (000,-04) | Absolute x,y | (-13,-552) | Distance : 551.85
12:45:56.589922 | Relative x,y | (000,-04) | Absolute x,y | (-13,-556) | Distance : 555.85
12:45:56.600498 | Relative x,y | (000,-05) | Absolute x,y | (-13,-561) | Distance : 560.85
12:45:56.611139 | Relative x,y | (-01,-09) | Absolute x,y | (-14,-570) | Distance : 569.83
12:45:56.621788 | Relative x,y | (-01,-04) | Absolute x,y | (-15,-574) | Distance : 573.80
12:45:56.634150 | Relative x,y | (000,-04) | Absolute x,y | (-15,-578) | Distance : 577.81
12:45:56.644933 | Relative x,y | (-01,-09) | Absolute x,y | (-16,-587) | Distance : 586.78
12:45:56.655591 | Relative x,y | (000,-04) | Absolute x,y | (-16,-591) | Distance : 590.78
12:45:56.666259 | Relative x,y | (-01,-08) | Absolute x,y | (-17,-599) | Distance : 598.76
12:45:56.676959 | Relative x,y | (000,-05) | Absolute x,y | (-17,-604) | Distance : 603.76
12:45:56.687726 | Relative x,y | (000,-04) | Absolute x,y | (-17,-608) | Distance : 607.76
12:45:56.698524 | Relative x,y | (000,-09) | Absolute x,y | (-17,-617) | Distance : 616.77
12:45:56.709259 | Relative x,y | (000,-04) | Absolute x,y | (-17,-621) | Distance : 620.77
12:45:56.719978 | Relative x,y | (-01,-04) | Absolute x,y | (-18,-625) | Distance : 624.74
12:45:56.730680 | Relative x,y | (-01,-09) | Absolute x,y | (-19,-634) | Distance : 633.72
12:45:56.741421 | Relative x,y | (000,-04) | Absolute x,y | (-19,-638) | Distance : 637.72
12:45:56.752116 | Relative x,y | (000,-04) | Absolute x,y | (-19,-642) | Distance : 641.72
12:45:56.762808 | Relative x,y | (000,-09) | Absolute x,y | (-19,-651) | Distance : 650.72
12:45:56.773474 | Relative x,y | (000,-04) | Absolute x,y | (-19,-655) | Distance : 654.72
12:45:56.784148 | Relative x,y | (000,-04) | Absolute x,y | (-19,-659) | Distance : 658.73
12:45:56.794846 | Relative x,y | (000,-04) | Absolute x,y | (-19,-663) | Distance : 662.73
12:45:56.805567 | Relative x,y | (000,-08) | Absolute x,y | (-19,-671) | Distance : 670.73
